Frequency(MHz),Power(dBmV/100kHz)_20260203_084000
141.9981,20.14
142.0981,20.33
142.1981,21.27
142.2981,21.46
142.3981,20.33
142.4981,20.9
142.5981,20.33
142.6981,20.8
142.7981,20.71
142.8981,20.33
142.9981,20.24
143.0981,21.93
143.1981,20.99
143.2981,19.95
143.3981,19.2
143.4981,18.64
143.5981,15.25
143.6981,11.67
143.7981,7.44
143.8981,10.82
143.9981,14.59
144.0981,17.22
144.1981,18.45
144.2981,19.95
144.3981,20.42
144.4981,20.52
144.5981,20.33
144.6981,20.99
144.7981,20.61
144.8981,21.18
144.9981,20.8
145.0981,20.42
145.1981,21.46
145.2981,20.14
145.3981,20.71
145.4981,20.33
145.5981,20.9
145.6981,21.27
145.7981,21.27
145.8981,20.8
145.9981,21.18
146.0981,20.42
146.1981,20.99
146.2981,20.8
146.3981,21.55
146.4981,20.8
146.5981,20.8
146.6981,20.52
146.7981,20.99
146.8981,21.55
146.9981,21.84
147.0981,21.55
147.1981,20.42
147.2981,20.14
147.3981,20.99
147.4981,21.08
147.5981,20.8
147.6981,21.37
147.7981,20.61
147.8981,20.33
147.9981,20.8
148.0981,20.61
148.1981,21.37
148.2981,20.42
148.3981,20.52
148.4981,19.77
148.5981,20.05
148.6981,19.77
148.7981,20.61
148.8981,20.52
148.9981,20.33
149.0981,20.8
149.1981,21.08
149.2981,21.27
149.3981,19.01
149.4981,17.04
149.5981,13.55
149.6981,9.98
149.7981,7.44
149.8981,11.48
149.9981,15.72
150.0981,17.98
150.1981,19.95
150.2981,20.42
150.3981,20.99
150.4981,20.42
150.5981,19.95
150.6981,20.42
150.7981,21.18
150.8981,20.71
150.9981,20.9
151.0981,20.9
151.1981,20.05
151.2981,21.08
151.3981,20.9
151.4981,20.61
151.5981,20.9
151.6981,20.71
151.7981,21.08
151.8981,21.18
151.9981,21.08
152.0981,20.71
152.1981,20.9
152.2981,20.71
152.3981,20.33
152.4981,20.52
152.5981,21.08
152.6981,20.71
152.7981,20.99
152.8981,21.08
152.9981,20.9
153.0981,20.42
153.1981,21.18
153.2981,20.71
153.3981,21.27
153.4981,21.37
153.5981,20.71
153.6981,20.71
153.7981,20.99
153.8981,21.18
153.9981,20.8
154.0981,21.08
154.1981,21.93
154.2981,20.9
154.3981,20.61
154.4981,21.08
154.5981,20.42
154.6981,21.46
154.7981,21.27
154.8981,21.37
154.9981,20.71
155.0981,21.08
155.1981,20.24
155.2981,19.67
155.3981,18.82
155.4981,17.04
155.5981,13.46
155.6981,7.72
155.7981,8.28
155.8981,12.52
155.9981,16.1
156.0981,18.73
156.1981,19.01
156.2981,20.8
156.3981,20.61
156.4981,20.99
156.5981,21.84
156.6981,21.37
156.7981,21.37
156.8981,20.33
156.9981,21.55
157.0981,21.27
157.1981,21.18
157.2981,20.33
157.3981,21.46
157.4981,21.27
157.5981,20.33
157.6981,20.9
157.7981,20.61
157.8981,20.99
157.9981,21.84
158.0981,21.18
158.1981,20.8
158.2981,20.52
158.3981,21.27
158.4981,21.65
158.5981,21.46
158.6981,20.9
158.7981,21.18
158.8981,21.18
158.9981,20.8
159.0981,21.18
159.1981,20.99
159.2981,21.27
159.3981,20.52
159.4981,21.08
159.5981,21.46
159.6981,20.9
159.7981,21.18
159.8981,21.18
159.9981,20.42
160.0981,21.27
160.1981,21.93
160.2981,21.46
160.3981,21.08
160.4981,21.27
160.5981,21.74
160.6981,21.08
160.7981,20.14
160.8981,20.52
160.9981,20.9
161.0981,20.24
161.1981,19.95
161.2981,19.11
161.3981,17.7
161.4981,14.87
161.5981,12.52
161.6981,7.72
161.7981,9.98
161.8981,13.55
161.9981,17.22
162.0981,18.54
162.1981,19.58
162.2981,21.27
162.3981,21.37
162.4981,21.37
162.5981,21.18
162.6981,20.8
162.7981,20.52
162.8981,21.27
162.9981,21.37
163.0981,21.18
163.1981,21.27
163.2981,21.27
163.3981,21.37
163.4981,21.46
163.5981,20.52
163.6981,20.9
163.7981,21.37
163.8981,22.21
163.9981,20.9
164.0981,21.37
164.1981,21.74
164.2981,19.58
164.3981,21.55
164.4981,21.37
164.5981,21.46
164.6981,21.37
164.7981,20.71
164.8981,20.52
164.9981,21.18
165.0981,21.18
165.1981,20.33
165.2981,21.37
165.3981,20.71
165.4981,20.61
165.5981,20.8
165.6981,20.61
165.7981,20.42
165.8981,20.61
165.9981,21.84
166.0981,20.8
166.1981,20.8
166.2981,20.9
166.3981,21.65
166.4981,20.71
166.5981,20.61
166.6981,20.99
166.7981,22.21
166.8981,21.93
166.9981,21.18
167.0981,21.46
167.1981,19.58
167.2981,18.26
167.3981,17.04
167.4981,13.84
167.5981,10.64
167.6981,8.28
167.7981,12.8
167.8981,15.91
167.9981,17.98
168.0981,20.14
168.1981,20.61
168.2981,21.08
168.3981,21.08
168.4981,20.24
168.5981,20.61
168.6981,21.27
168.7981,21.93
168.8981,21.65
168.9981,20.52
169.0981,20.9
169.1981,20.8
169.2981,20.42
169.3981,20.71
169.4981,20.14
169.5981,20.42
169.6981,21.27
169.7981,21.08
169.8981,21.46
169.9981,20.9
170.0981,21.18
170.1981,21.08
170.2981,21.27
170.3981,21.18
170.4981,21.18
170.5981,20.8
170.6981,21.08
170.7981,21.46
170.8981,21.27
170.9981,21.37
171.0981,20.99
171.1981,21.18
171.2981,20.8
171.3981,22.02
171.4981,21.46
171.5981,21.55
171.6981,20.9
171.7981,20.99
171.8981,21.08
171.9981,20.52
172.0981,21.27
172.1981,21.37
172.2981,21.18
172.3981,21.74
172.4981,21.74
172.5981,20.24
172.6981,21.74
172.7981,20.71
172.8981,21.27
172.9981,21.27
173.0981,20.8
173.1981,20.52
173.2981,19.01
173.3981,17.41
173.4981,13.18
173.5981,8.38
173.6981,8.1
173.7981,12.9
173.8981,16.57
173.9981,18.54
174.0981,20.24
174.1981,20.42
174.2981,21.08
174.3981,20.99
174.4981,20.8
174.5981,20.42
174.6981,20.9
174.7981,20.14
174.8981,19.86
174.9981,20.33
175.0981,20.99
175.1981,21.18
175.2981,21.37
175.3981,21.37
175.4981,21.27
175.5981,20.52
175.6981,21.18
175.7981,20.99
175.8981,20.42
175.9981,20.42
176.0981,20.9
176.1981,21.18
176.2981,20.99
176.3981,21.55
176.4981,20.71
176.5981,20.9
176.6981,21.37
176.7981,21.74
176.8981,21.74
176.9981,21.08
177.0981,20.99
177.1981,20.8
177.2981,20.9
177.3981,20.8
177.4981,21.18
177.5981,21.37
177.6981,21.37
177.7981,20.42
177.8981,20.99
177.9981,20.99
178.0981,20.42
178.1981,20.8
178.2981,21.18
178.3981,21.27
178.4981,22.02
178.5981,21.74
178.6981,21.55
178.7981,20.61
178.8981,20.71
178.9981,21.74
179.0981,20.24
179.1981,19.2
179.2981,18.45
179.3981,16.0
179.4981,11.95
179.5981,6.97
179.6981,9.41
179.7981,13.93
179.8981,16.94
179.9981,18.07
180.0981,19.95
180.1981,19.95
180.2981,21.08
180.3981,21.18
180.4981,20.71
180.5981,21.37
180.6981,21.65
180.7981,20.52
180.8981,20.99
180.9981,20.52
181.0981,21.08
181.1981,21.08
181.2981,21.27
181.3981,20.52
181.4981,20.99
181.5981,22.12
181.6981,21.65
181.7981,21.18
181.8981,22.12
181.9981,21.08
182.0981,21.37
182.1981,21.08
182.2981,21.27
182.3981,20.61
182.4981,20.9
182.5981,21.46
182.6981,20.71
182.7981,20.42
182.8981,19.95
182.9981,20.9
183.0981,21.27
183.1981,21.65
183.2981,21.27
183.3981,21.74
183.4981,20.52
183.5981,20.71
183.6981,21.08
183.7981,21.55
183.8981,21.08
183.9981,21.18
184.0981,20.9
184.1981,20.42
184.2981,21.55
184.3981,20.9
184.4981,20.71
184.5981,21.08
184.6981,20.61
184.7981,20.99
184.8981,21.37
184.9981,20.42
185.0981,20.71
185.1981,20.05
185.2981,17.22
185.3981,14.12
185.4981,9.98
185.5981,7.44
185.6981,11.3
185.7981,15.06
185.8981,17.79
185.9981,19.86
186.0981,21.18
186.1981,20.8
186.2981,20.61
186.3981,20.71
186.4981,20.9
186.5981,20.99
186.6981,21.27
186.7981,21.27
186.8981,20.52
186.9981,20.14
187.0981,20.61
187.1981,21.18
187.2981,21.46
187.3981,20.8
187.4981,21.08
187.5981,20.33
187.6981,20.71
187.7981,20.99
187.8981,21.37
187.9981,21.65
188.0981,20.9
188.1981,21.46
188.2981,22.68
188.3981,20.9
188.4981,20.9
188.5981,19.86
188.6981,20.05
188.7981,20.8
188.8981,21.46
188.9981,20.33
189.0981,20.14
189.1981,21.08
189.2981,21.37
189.3981,21.18
189.4981,22.12
189.5981,20.99
189.6981,20.8
189.7981,21.27
189.8981,21.18
189.9981,20.24
190.0981,21.65
190.1981,20.42
190.2981,20.99
190.3981,20.71
190.4981,20.61
190.5981,21.08
190.6981,21.93
190.7981,21.18
190.8981,20.24
190.9981,20.24
191.0981,19.67
191.1981,18.82
191.2981,16.85
191.3981,14.21
191.4981,8.38
191.5981,7.72
191.6981,12.61
191.7981,16.19
191.8981,19.11
191.9981,19.95
192.0981,20.42
192.1981,20.42
192.2981,21.08
192.3981,20.33
192.4981,21.93
192.5981,21.65
192.6981,20.9
192.7981,21.27
192.8981,20.9
192.9981,21.93
193.0981,21.27
193.1981,21.08
193.2981,21.18
193.3981,20.8
193.4981,20.42
193.5981,20.33
193.6981,20.61
193.7981,21.46
193.8981,21.55
193.9981,20.99
194.0981,20.8
194.1981,20.52
194.2981,21.37
194.3981,21.37
194.4981,20.8
194.5981,21.65
194.6981,21.27
194.7981,20.71
194.8981,20.14
194.9981,20.42
195.0981,20.14
195.1981,20.8
195.2981,20.33
195.3981,20.61
195.4981,21.46
195.5981,21.27
195.6981,20.61
195.7981,21.18
195.8981,21.18
195.9981,20.14
196.0981,21.18
196.1981,21.18
196.2981,21.93
196.3981,21.65
196.4981,20.99
196.5981,21.18
196.6981,20.61
196.7981,21.46
196.8981,20.33
196.9981,20.42
197.0981,18.82
197.1981,19.11
197.2981,16.0
197.3981,12.24
197.4981,7.34
197.5981,9.32
197.6981,14.5
197.7981,17.32
197.8981,18.64
197.9981,19.95
198.0981,20.71
198.1981,20.9
198.2981,20.61
198.3981,21.46
198.4981,21.46
198.5981,20.24
198.6981,20.24
198.7981,20.71
198.8981,21.18
198.9981,21.18
199.0981,20.33
199.1981,21.46
199.2981,21.08
199.3981,20.61
199.4981,20.52
199.5981,20.33
199.6981,20.9
199.7981,21.27
199.8981,20.99
199.9981,20.9
200.0981,21.18
200.1981,21.65
200.2981,21.37
200.3981,21.18
200.4981,20.99
200.5981,21.37
200.6981,20.71
200.7981,20.9
200.8981,20.71
200.9981,20.99
201.0981,20.8
201.1981,21.18
201.2981,21.18
201.3981,20.52
201.4981,21.18
201.5981,21.37
201.6981,20.71
201.7981,21.55
201.8981,20.52
201.9981,21.08
202.0981,20.9
202.1981,21.27
202.2981,20.8
202.3981,21.18
202.4981,20.33
202.5981,21.65
202.6981,21.18
202.7981,20.9
202.8981,20.14
202.9981,20.24
203.0981,19.86
203.1981,17.51
203.2981,14.78
203.3981,10.92
203.4981,7.53
203.5981,10.54
203.6981,15.06
203.7981,17.79
203.8981,19.3
203.9981,20.61
204.0981,20.14
204.1981,20.71
204.2981,20.52
204.3981,21.08
204.4981,21.27
204.5981,20.8
204.6981,20.52
204.7981,21.18
204.8981,21.08
204.9981,21.37
205.0981,21.18
205.1981,21.37
205.2981,20.33
205.3981,20.05
205.4981,21.65
205.5981,21.46
205.6981,21.27
205.7981,20.8
205.8981,21.18
205.9981,20.9
206.0981,20.8
206.1981,21.08
206.2981,21.27
206.3981,20.42
206.4981,20.71
206.5981,20.8
206.6981,20.99
206.7981,21.46
206.8981,20.71
206.9981,21.18
207.0981,20.52
207.1981,20.99
207.2981,20.9
207.3981,21.46
207.4981,21.27
207.5981,21.27
207.6981,20.33
207.7981,20.14
207.8981,21.27
207.9981,21.18
208.0981,20.99
208.1981,21.93
208.2981,22.12
208.3981,21.18
208.4981,21.18
208.5981,21.18
208.6981,20.33
208.7981,20.05
208.8981,20.14
208.9981,19.67
209.0981,19.01
209.1981,16.85
209.2981,13.93
209.3981,9.13
209.4981,7.53
209.5981,11.86
209.6981,16.28
209.7981,17.88
209.8981,19.3
209.9981,20.52
210.0981,21.37
210.1981,21.27
210.2981,21.37
210.3981,21.65
210.4981,21.46
210.5981,20.24
210.6981,21.08
210.7981,21.27
210.8981,20.8
210.9981,20.61
211.0981,20.52
211.1981,21.65
211.2981,21.84
211.3981,21.65
211.4981,21.55
211.5981,21.55
211.6981,20.61
211.7981,21.46
211.8981,20.9
211.9981,20.14
212.0981,20.52
212.1981,21.18
212.2981,20.61
212.3981,20.8
212.4981,21.18
212.5981,20.8
212.6981,21.37
212.7981,21.46
212.8981,21.08
212.9981,21.08
213.0981,19.95
213.1981,21.27
213.2981,21.55
213.3981,21.65
213.4981,21.18
213.5981,21.27
213.6981,20.9
213.7981,21.27
213.8981,20.99
213.9981,20.71
214.0981,19.86
214.1981,21.46
214.2981,20.8
214.3981,20.61
214.4981,20.71
214.5981,22.21
214.6981,21.55
214.7981,21.84
214.8981,19.95
214.9981,19.58
215.0981,18.35
215.1981,15.44
215.2981,12.14
215.3981,7.72
215.4981,9.51
215.5981,14.12
215.6981,17.41
215.7981,19.48
215.8981,19.86
215.9981,21.74
216.0981,21.46
216.1981,20.9
216.2981,20.99
216.3981,22.02
216.4981,21.18
216.5981,20.99
216.6981,21.55
216.7981,20.99
216.8981,20.24
216.9981,20.52
217.0981,20.61
217.1981,21.27
217.2981,21.08
217.3981,20.52
217.4981,22.21
217.5981,21.08
217.6981,21.27
217.7981,21.37
217.8981,20.9
217.9981,20.61
218.0981,21.55
218.1981,20.99
218.2981,22.02
218.3981,20.99
218.4981,20.8
218.5981,21.18
218.6981,20.71
218.7981,21.65
218.8981,21.37
218.9981,21.65
219.0981,20.8
219.1981,21.65
219.2981,21.46
219.3981,20.9
219.4981,20.8
219.5981,20.61
219.6981,20.8
219.7981,21.46
219.8981,22.4
219.9981,20.99
220.0981,21.18
220.1981,21.08
220.2981,21.27
220.3981,21.46
220.4981,21.84
220.5981,21.27
220.6981,20.24
220.7981,20.33
220.8981,20.99
220.9981,19.95
221.0981,18.64
221.1981,15.53
221.2981,11.39
221.3981,7.53
221.4981,10.45
221.5981,14.87
221.6981,16.85
221.7981,19.48
221.8981,21.46
221.9981,21.18
222.0981,21.37
222.1981,20.8
222.2981,21.18
222.3981,20.9
222.4981,22.12
222.5981,21.93
222.6981,20.8
222.7981,20.9
222.8981,21.46
222.9981,21.74
223.0981,22.59
223.1981,21.55
223.2981,21.93
223.3981,22.02
223.4981,20.71
223.5981,22.02
223.6981,21.46
223.7981,22.02
223.8981,21.18
223.9981,21.37
224.0981,20.8
224.1981,21.55
224.2981,21.08
224.3981,20.99
224.4981,20.99
224.5981,20.61
224.6981,20.99
224.7981,20.61
224.8981,20.9
224.9981,20.71
225.0981,21.08
225.1981,21.27
225.2981,20.8
225.3981,20.8
225.4981,20.42
225.5981,21.08
225.6981,22.12
225.7981,21.37
225.8981,21.08
225.9981,21.27
226.0981,21.93
226.1981,21.74
226.2981,22.12
226.3981,21.55
226.4981,22.02
226.5981,21.18
226.6981,20.14
226.7981,21.08
226.8981,20.42
226.9981,18.92
227.0981,16.85
227.1981,14.4
227.2981,10.73
227.3981,8.19
227.4981,12.71
227.5981,17.41
227.6981,18.92
227.7981,19.11
227.8981,20.24
227.9981,20.52
228.0981,20.42
228.1981,20.8
228.2981,20.99
228.3981,21.65
228.4981,21.55
228.5981,21.93
228.6981,21.37
228.7981,21.08
228.8981,21.46
228.9981,21.55
229.0981,21.18
229.1981,22.12
229.2981,21.37
229.3981,21.08
229.4981,20.52
229.5981,22.12
229.6981,21.65
229.7981,21.27
229.8981,21.93
229.9981,20.9
230.0981,20.71
230.1981,21.65
230.2981,22.02
230.3981,20.52
230.4981,19.67
230.5981,21.27
230.6981,21.46
230.7981,20.99
230.8981,21.65
230.9981,21.37
231.0981,22.21
231.1981,22.21
231.2981,21.27
231.3981,22.02
231.4981,21.65
231.5981,21.84
231.6981,21.65
231.7981,22.12
231.8981,21.08
231.9981,20.8
232.0981,21.37
232.1981,21.46
232.2981,21.08
232.3981,21.93
232.4981,21.93
232.5981,21.27
232.6981,20.8
232.7981,20.24
232.8981,20.99
232.9981,19.39
233.0981,16.75
233.1981,12.8
233.2981,8.28
233.3981,9.51
233.4981,13.84
233.5981,17.22
233.6981,18.73
233.7981,20.8
233.8981,21.37
233.9981,21.65
234.0981,21.55
234.1981,21.74
234.2981,22.31
234.3981,20.9
234.4981,20.99
234.5981,21.37
234.6981,21.93
234.7981,21.74
234.8981,21.93
234.9981,21.46
235.0981,21.18
235.1981,21.55
235.2981,21.74
235.3981,21.27
235.4981,20.99
235.5981,21.65
235.6981,22.12
235.7981,21.93
235.8981,20.99
235.9981,21.65
236.0981,21.18
236.1981,22.4
236.2981,21.27
236.3981,20.71
236.4981,21.18
236.5981,21.55
236.6981,21.74
236.7981,21.37
236.8981,21.18
236.9981,21.74
237.0981,20.8
237.1981,20.8
237.2981,21.46
237.3981,22.49
237.4981,21.55
237.5981,21.55
237.6981,21.84
237.7981,22.02
237.8981,21.84
237.9981,21.65
238.0981,21.46
238.1981,21.65
238.2981,21.46
238.3981,21.08
238.4981,21.55
238.5981,21.93
238.6981,21.84
238.7981,20.52
238.8981,19.48
238.9981,18.35
239.0981,15.62
239.1981,12.42
239.2981,8.19
239.3981,10.82
239.4981,15.15
239.5981,18.26
239.6981,20.33
239.7981,21.27
239.8981,21.37
239.9981,21.65
240.0981,21.37
240.1981,20.05
240.2981,21.46
240.3981,22.68
240.4981,21.93
240.5981,21.27
240.6981,21.93
240.7981,21.74
240.8981,22.12
240.9981,21.46
241.0981,21.65
241.1981,21.74
241.2981,21.18
241.3981,22.68
241.4981,21.74
241.5981,21.93
241.6981,22.31
241.7981,21.74
241.8981,21.74
241.9981,21.65
242.0981,21.18
242.1981,22.59
242.2981,21.93
242.3981,22.49
242.4981,22.31
242.5981,22.21
242.6981,20.99
242.7981,21.84
242.8981,21.55
242.9981,21.37
243.0981,21.84
243.1981,21.84
243.2981,21.74
243.3981,21.37
243.4981,21.74
243.5981,22.49
243.6981,21.46
243.7981,20.24
243.8981,21.74
243.9981,21.93
244.0981,21.93
244.1981,21.65
244.2981,21.46
244.3981,21.74
244.4981,21.84
244.5981,21.37
244.6981,21.93
244.7981,20.8
244.8981,20.14
244.9981,18.45
245.0981,15.44
245.1981,9.88
245.2981,7.62
245.3981,13.18
245.4981,17.04
245.5981,18.92
245.6981,21.37
245.7981,21.55
245.8981,21.93
245.9981,21.93
246.0981,21.08
246.1981,21.65
246.2981,21.93
246.3981,22.68
246.4981,22.31
246.5981,21.27
246.6981,21.65
246.7981,21.55
246.8981,21.27
246.9981,21.55
247.0981,21.18
247.1981,21.18
247.2981,22.02
247.3981,22.02
247.4981,22.4
247.5981,22.31
247.6981,22.4
247.7981,21.84
247.8981,22.31
247.9981,22.12
248.0981,21.55
248.1981,22.02
248.2981,22.4
248.3981,22.21
248.4981,22.02
248.5981,22.12
248.6981,21.55
248.7981,22.59
248.8981,21.65
248.9981,22.78
249.0981,22.78
249.1981,22.78
249.2981,21.93
249.3981,21.84
249.4981,22.49
249.5981,21.84
249.6981,22.31
249.7981,22.12
249.8981,22.31
249.9981,22.68
250.0981,22.21
250.1981,21.18
250.2981,22.59
250.3981,21.65
250.4981,22.21
250.5981,21.93
250.6981,22.02
250.7981,21.74
250.8981,19.86
250.9981,18.45
251.0981,14.59
251.1981,9.7
251.2981,10.64
251.3981,14.68
251.4981,18.45
251.5981,19.86
251.6981,20.71
251.7981,21.65
251.8981,21.37
251.9981,21.74
252.0981,22.12
252.1981,21.74
252.2981,22.02
252.3981,22.59
252.4981,22.68
252.5981,23.06
252.6981,21.93
252.7981,22.31
252.8981,21.74
252.9981,22.97
253.0981,21.37
253.1981,21.46
253.2981,21.65
253.3981,22.21
253.4981,22.4
253.5981,22.31
253.6981,21.46
253.7981,21.08
253.8981,21.08
253.9981,22.4
254.0981,22.21
254.1981,21.93
254.2981,21.93
254.3981,22.02
254.4981,21.93
254.5981,21.93
254.6981,22.21
254.7981,22.59
254.8981,22.31
254.9981,22.4
255.0981,22.59
255.1981,22.21
255.2981,22.4
255.3981,22.87
255.4981,22.68
255.5981,22.4
255.6981,20.99
255.7981,21.93
255.8981,21.74
255.9981,21.65
256.0981,21.18
256.1981,20.42
256.2981,22.87
256.3981,22.02
256.4981,21.74
256.5981,22.02
256.6981,21.74
256.7981,21.18
256.8981,19.77
256.9981,16.66
257.0981,12.52
257.1981,9.32
257.2981,11.48
257.3981,15.15
257.4981,18.73
257.5981,19.67
257.6981,22.4
257.7981,22.68
257.8981,21.93
257.9981,22.49
258.0981,22.59
258.1981,22.68
258.2981,22.12
258.3981,21.84
258.4981,22.49
258.5981,22.02
258.6981,22.12
258.7981,22.31
258.8981,23.15
258.9981,21.93
259.0981,21.84
259.1981,21.74
259.2981,21.65
259.3981,22.12
259.4981,22.97
259.5981,21.55
259.6981,21.37
259.7981,21.74
259.8981,22.31
259.9981,22.4
260.0981,21.74
260.1981,22.78
