Frequency(MHz),Magnitude(dB)_20260203_091320
114.8981,6.032823285545134
114.9981,2.5466817422346932
115.0981,-0.6145175642177666
115.1981,2.980240708331465
115.2981,5.979101961979454
115.3981,7.149999674120426
115.4981,6.979301016411975
115.5981,5.511424671782322
115.6981,2.2947321826118743
115.7981,-3.8544656077296393
115.8981,-5.51686422743452
115.9981,-0.5432957885411861
116.0981,1.0553266531425156
116.1981,0.09288536205052311
116.2981,-3.259062088503168
116.3981,-8.313699502008738
116.4981,-7.941868593246301
116.5981,-6.128006642414128
116.6981,-6.548969300098585
116.7981,-6.48851367319317
116.8981,-3.24549793701759
116.9981,-0.3209836756948471
117.0981,1.034273973827675
117.1981,0.9968409335691136
117.2981,0.40260861511879087
117.3981,0.7075026417030172
117.4981,1.9457649843363576
117.5981,2.9437296408469926
117.6981,3.4879535819920964
117.7981,4.005174397831757
117.8981,4.718928513705805
117.9981,5.382555619233545
118.0981,5.703056475436723
118.1981,5.47179942322618
118.2981,4.392829445220935
118.3981,2.1745972833131475
118.4981,-0.031815406325595166
118.5981,1.5852954270144615
118.6981,4.098574109235261
118.7981,4.960769581267192
118.8981,3.8891500731716393
118.9981,0.2750290909517244
119.0981,-9.562409463358543
119.1981,-9.154952167537724
119.2981,-1.2674684406393597
119.3981,1.185186793671237
119.4981,1.2423580529627605
119.5981,-1.3626327007736734
119.6981,-10.53582126183127
119.7981,-6.581699430794897
119.8981,0.669562199226919
119.9981,3.014506232557741
120.0981,3.032118300182414
120.1981,1.6705638423885105
120.2981,0.4812976082310012
120.3981,0.460188571753209
120.4981,0.7172335042956697
120.5981,1.3500313913414788
120.6981,2.7411557279636733
120.7981,3.859282113046304
120.8981,4.007971073118968
120.9981,3.3532327862684723
121.0981,2.6001268267547912
121.1981,2.163079158007106
121.2981,1.8638047129806037
121.3981,2.25917901376382
121.4981,3.579205607627873
121.5981,4.378591228714226
121.6981,3.461670879370348
121.7981,-0.3242534918496307
121.8981,-8.861869555848955
121.9981,-2.7148064940421706
122.0981,1.3945371014499068
122.1981,1.9377694186649892
122.2981,-0.09327337487689724
122.3981,-5.555523407186437
122.4981,-11.134810748027101
122.5981,-1.9102984453086886
122.6981,2.638220535341077
122.7981,4.581033758324543
122.8981,4.481115011595456
122.9981,2.1035196697337795
123.0981,-2.372276867887884
123.1981,-0.9052901950786272
123.2981,2.829384866031553
123.3981,4.227554179328906
123.4981,3.9638505984201657
123.5981,2.7097703467393837
123.6981,0.9944375138337712
123.7981,-0.8867616555597656
123.8981,-1.5118976265156188
123.9981,0.10427596708331001
124.0981,1.5608887032537566
124.1981,1.7202377777177156
124.2981,0.9560517131971209
124.3981,0.36905430533751754
124.4981,0.05730327887675306
124.5981,-1.1857596745964027
124.6981,-2.6503624118997067
124.7981,-0.660098696681663
124.8981,1.939937090745777
124.9981,2.643107715539375
125.0981,1.1302635760565607
125.1981,-2.741757251924442
125.2981,-4.290824676040291
125.3981,-0.24692753060573366
125.4981,2.2886110291952337
125.5981,3.1016908190072128
125.6981,2.5496452939739944
125.7981,0.9570517386052847
125.8981,0.23086531564666948
125.9981,2.3417624365981586
126.0981,4.543253770557119
126.1981,5.352486623521578
126.2981,4.597593719029167
126.3981,2.2351515021578585
126.4981,-0.631360477731988
126.5981,0.13838320470483612
126.6981,2.476954253288649
126.7981,3.508199796203341
126.8981,2.8970598225721615
126.9981,0.2105568126228352
127.0981,-6.621315964643104
127.1981,-11.690458310169072
127.2981,-2.076608493023711
127.3981,1.1749700382004145
127.4981,2.001848722801638
127.5981,1.1230598606076105
127.6981,-1.3191421542826633
127.7981,-4.414294178650994
127.8981,-3.031047913395875
127.9981,0.7200013406053756
128.0981,3.4424230811730565
128.1981,5.102974990683178
128.2981,5.818173825407032
128.3981,5.386239964632283
128.4981,3.232607653433127
128.5981,-1.725635199053384
128.6981,-2.1677625197131665
128.7981,3.7040519648606844
128.8981,6.634394221229503
128.9981,7.532797127910783
129.0981,6.9480142061005346
129.1981,4.975887497145715
129.2981,1.6034996184547228
129.3981,-1.2454689028268224
129.4981,1.0654852428688073
129.5981,3.7761601260043545
129.6981,4.666852673275905
129.7981,3.601062156310111
129.8981,0.17565024448405342
129.9981,-5.814584213495259
130.0981,-6.0106052778203996
130.1981,-4.063230223501134
130.2981,-5.733066008714873
130.3981,-9.595677720933319
130.4981,-7.439850038445527
130.5981,-3.786990582761866
130.6981,-1.0083197615859625
130.7981,1.2061110785433802
130.8981,2.33920858130102
130.9981,2.2721701527018765
131.0981,2.1448620231930144
131.1981,3.4144184519791203
131.2981,4.890495865118295
131.3981,5.281237105419237
131.4981,4.792706069806286
131.5981,4.6748867667778375
131.6981,5.414400726996165
131.7981,5.7157106991524
131.8981,4.917332069048092
131.9981,3.5591966207955377
132.0981,3.2873932754571396
132.1981,4.339697393285809
132.2981,4.7773606984439745
132.3981,4.308448745196102
132.4981,3.2654169231187073
132.5981,1.1607517441925654
132.6981,-2.3059313108640205
132.7981,-3.8629662495088546
132.8981,0.05709754514323997
132.9981,2.04092295500166
133.0981,1.580396672144547
133.1981,-1.8500701696402355
133.2981,-9.239533401096736
133.3981,-6.216729729718341
133.4981,-1.8805385778241797
133.5981,-0.520470038575241
133.6981,-0.3891508026607019
133.7981,-1.966562527383495
133.8981,-4.155014235489721
133.9981,-1.9382816911399026
134.0981,2.3578137502742025
134.1981,4.598544338634427
134.2981,5.127921561705289
134.3981,4.847838434899935
134.4981,4.177248886305009
134.5981,4.148731146014681
134.6981,3.924516042923489
134.7981,2.9130223575984946
134.8981,2.7915799221716604
134.9981,3.8084954720656117
135.0981,4.896448027460053
135.1981,4.755899865478452
135.2981,3.7277893389496115
135.3981,1.8399827760994811
135.4981,-0.29057423802654425
135.5981,-1.5076675230521686
135.6981,-0.5681721955177423
135.7981,0.7652867035610549
135.8981,0.45758228860666833
135.9981,-2.4781552017154804
136.0981,-12.506270363991128
136.1981,-8.169409470814578
136.2981,-2.010146142373639
136.3981,-0.735093833796505
136.4981,-2.7431292007550656
136.5981,-9.895940273748202
136.6981,-7.29992335353298
136.7981,-0.40518808998310274
136.8981,3.1471179709000823
136.9981,4.412821632609162
137.0981,4.226746880429412
137.1981,2.914738588649012
137.2981,1.4542919022090028
137.3981,2.1937309016584456
137.4981,4.0093152531860135
137.5981,5.598245439977465
137.6981,6.434736010798634
137.7981,6.255314983066205
137.8981,5.475938142114368
137.9981,4.4569447733128
138.0981,3.64486831343118
138.1981,2.940438513279371
138.2981,2.136840055059122
138.3981,1.636031998983272
138.4981,1.9866698215900203
138.5981,2.268279465824357
138.6981,1.2970857805839908
138.7981,-1.6822617766198165
138.8981,-6.448838609231161
138.9981,-5.9993541639897945
139.0981,-2.850000325879576
139.1981,-1.4876306069153655
139.2981,-1.6462337519328016
139.3981,-3.183671694088428
139.4981,-3.8712611595116098
139.5981,-0.44739058685656774
139.6981,2.5499857193087383
139.7981,3.4620309743291915
139.8981,2.1909311310192465
139.9981,-0.5408602371050248
140.0981,0.5314185353502341
140.1981,3.790706269532684
140.2981,5.43910180639309
140.3981,5.607821075987454
140.4981,4.786588274620384
140.5981,3.206058962639335
140.6981,1.2149057476663954
140.7981,1.301355563062281
140.8981,4.049188573493235
140.9981,6.001488051711778
141.0981,6.240171056904247
141.1981,4.684551520511095
141.2981,1.5265550440012807
141.3981,-1.1617736648806911
141.4981,-1.1110981129902417
141.5981,-0.4571406328381238
141.6981,0.8562767685529381
141.7981,2.4421574607696717
141.8981,2.7179515544474886
141.9981,0.7549221494013097
142.0981,-4.484085133922777
142.1981,-6.8166740242896005
142.2981,-1.3041511947022326
142.3981,1.9082483266053987
142.4981,3.9901936468232546
142.5981,5.0415784020043395
142.6981,4.473084573047428
142.7981,1.2495849655769105
142.8981,-5.184054666640485
142.9981,0.3216287503665324
143.0981,4.673548536120301
143.1981,6.015080868023438
143.2981,5.479657283373832
143.3981,3.5753255738047756
143.4981,0.6952084094107474
143.5981,-2.0671472389851586
143.6981,-0.8216220114770403
143.7981,2.2740228614566522
143.8981,3.7709087213485977
143.9981,3.2541159262339816
144.0981,0.7767961319944815
144.1981,-1.663016012359275
144.2981,-0.5832461984913258
144.3981,0.31915585608868485
144.4981,-0.33451863935417664
144.5981,-0.6029858158487468
144.6981,0.7144933760112958
144.7981,1.631542162177664
144.8981,1.477149608215167
144.9981,0.9827017577314239
145.0981,0.7663789541360075
145.1981,0.3620117617894705
145.2981,0.16854991391417878
145.3981,1.605597623946631
145.4981,3.5015048500606127
145.5981,4.443524423689297
145.6981,4.456197691051041
145.7981,4.2274081546697415
145.8981,4.195741283038022
145.9981,3.733699788938887
146.0981,2.078747379139463
146.1981,-0.41134269979326865
146.2981,0.049972290279431106
146.3981,2.772515475969178
146.4981,4.402300450393846
146.5981,4.5615657980029365
146.6981,3.0934160637455532
146.7981,-1.048289313217715
146.8981,-16.646424098508245
146.9981,-3.8796992724209076
147.0981,2.0440353865073964
147.1981,3.9102054525536545
147.2981,3.4365039206844656
147.3981,0.5051663606567944
147.4981,-5.98861493654444
147.5981,-3.731588913725173
147.6981,1.9745975379460319
147.7981,4.586469124680882
147.8981,5.40830314162009
147.9981,4.994936685636808
148.0981,3.810423009419754
148.1981,2.6310464995557643
148.2981,2.192685131116095
148.3981,2.6864582509474655
148.4981,3.9479337815517357
148.5981,5.326588491724323
148.6981,6.1125169917349815
148.7981,6.039476697059925
148.8981,5.217619990488159
148.9981,3.976663169264834
149.0981,2.662171101730663
149.1981,1.7452178157538842
149.2981,2.112372455568468
149.3981,3.277960744004128
149.4981,3.642259501846907
149.5981,2.1732414709153307
149.6981,-2.1736544141876593
149.7981,-9.939063697917991
149.8981,-5.36517620808824
149.9981,-3.098030336571216
150.0981,-5.089606442441217
150.1981,-10.509761261421819
150.2981,-6.3250617043614845
150.3981,-0.9943352403812765
150.4981,2.1517341603540805
150.5981,3.796776366006433
150.6981,3.873672210786276
150.7981,2.3533903301406016
150.8981,1.275625108915471
150.9981,3.791694960920384
151.0981,6.277001551330773
151.1981,7.161958103615814
151.2981,6.729870658794677
151.3981,5.702281958503007
151.4981,4.949290908211228
151.5981,4.471893614568767
151.6981,4.100889006477401
151.7981,4.622675402055397
151.8981,5.784866644587337
151.9981,6.27163001895574
152.0981,5.557387585858251
152.1981,3.9175860266970237
152.2981,2.3419954517940895
152.3981,1.0235445514497372
152.4981,-1.1887280035643986
152.5981,-2.6875864816995954
152.6981,-0.31150624170996893
152.7981,1.2248620389533167
152.8981,0.026912188299837544
152.9981,-5.498972212083826
153.0981,-18.484156606401033
153.1981,-4.063595514976978
153.2981,-0.20509899324526318
153.3981,1.4719013695279877
153.4981,2.1111760321656092
153.5981,1.6722898967462154
153.6981,0.9958465763694235
153.7981,2.7276332932898253
153.8981,5.34483651970043
153.9981,6.599090726402173
154.0981,6.239869641719337
154.1981,4.847814255217198
154.2981,4.600652736116905
154.3981,6.1201755165726555
154.4981,7.270811817733004
154.5981,7.415418156107286
154.6981,6.79444795608361
154.7981,5.6451077917488535
154.8981,3.972322271054261
154.9981,2.399110655933356
155.0981,2.877222512451887
155.1981,4.466744545000234
155.2981,5.064379212811925
155.3981,4.161451958441974
155.4981,1.774305826464933
155.5981,-1.6265844753943957
155.6981,-4.856847301482575
155.7981,-5.5504227123081
155.8981,-2.611330667140674
155.9981,0.11929740218124482
156.0981,0.9624416369087336
156.1981,-0.4567980705150812
156.2981,-5.005191187696131
156.3981,-7.1663996456697525
156.4981,-0.1082036548864149
156.5981,4.094781432794072
156.6981,6.299772769541785
156.7981,7.015252442314603
156.8981,6.246320724724841
156.9981,3.7140352531983045
157.0981,0.3917806853854946
157.1981,2.5194175553481384
157.2981,6.108058614773201
157.3981,8.026218666584747
157.4981,8.55298924043459
157.5981,7.894973703893973
157.6981,6.078684248685188
157.7981,3.3396147290396856
157.8981,1.4589252218022724
157.9981,2.1108982438740993
158.0981,3.149884020460159
158.1981,3.519193524472083
158.2981,3.379880796055869
158.3981,2.7309066961940602
158.4981,1.2543864744690822
158.5981,-1.3505424875692715
158.6981,-4.5301709629336
158.7981,-5.1484096565080195
158.8981,-2.4353277463015317
158.9981,0.3753366381439859
159.0981,2.0273345804544327
159.1981,2.131544977430485
159.2981,0.6858953083534509
159.3981,-0.9689047019608081
159.4981,0.03031626926029771
159.5981,1.7717448511582259
159.6981,2.616722214559044
159.7981,3.297484280984853
159.8981,4.4049803873407045
159.9981,5.244254635798839
160.0981,5.199972175640571
160.1981,4.277667842437079
160.2981,2.9470623429276155
160.3981,1.7529200125857587
160.4981,1.5454569242090987
160.5981,3.369098058949278
160.6981,5.659356128137938
160.7981,6.705580060222403
160.8981,5.948194519836597
160.9981,2.6252749985147
161.0981,-6.2250251201318365
161.1981,-3.9061905574929314
161.2981,2.189601394357645
161.3981,4.23768842815475
161.4981,4.466744545000234
161.5981,3.2335112040321254
161.6981,-0.34805827437726433
161.7981,-8.939553659124392
161.8981,-1.7196364102633177
161.9981,3.540509778019365
162.0981,5.42569005534315
162.1981,5.491259267581111
162.2981,4.626486183174359
162.3981,3.505745857910403
162.4981,1.9147476866143185
162.5981,-0.1311500575730446
162.6981,1.219775245084021
162.7981,4.5589701525315895
162.8981,6.3936255820797285
162.9981,6.575114317071982
163.0981,5.3716653392170866
163.1981,3.023172891121119
163.2981,-0.3786089668506115
163.3981,-3.0639087163284957
163.4981,0.17868552541365867
163.5981,3.6161452702484596
163.6981,4.900766645266791
163.7981,4.016169447414132
163.8981,0.7120611691241405
163.9981,-4.082399653118496
164.0981,-2.6988178206856794
164.1981,-0.4510316415738657
164.2981,0.20564292726465647
164.3981,0.9292581614127804
164.4981,2.153638954942199
164.5981,3.1361015159618515
164.6981,3.786865472358665
164.7981,4.182535494549581
164.8981,3.8967364630322616
164.9981,2.6175233426010873
165.0981,1.8867261035479277
165.1981,4.004739197545719
165.2981,6.346324195909364
165.3981,7.393654317670332
165.4981,7.197465689492656
165.5981,6.131802607647991
165.6981,4.730955637537319
165.7981,3.407268099960157
165.8981,2.4948648652372594
165.9981,2.7349967184762622
166.0981,3.885629713980749
166.1981,4.698034660549856
166.2981,4.570683841791766
166.3981,3.313351636768134
166.4981,0.6784200198691372
166.5981,-4.313090899253865
166.6981,-8.728368674883363
166.7981,-2.2489221191591793
166.8981,1.3400648114991172
166.9981,2.330697564280477
167.0981,1.0330587786838858
167.1981,-3.1758684534010713
167.2981,-5.165310982876719
167.3981,1.1680061025008621
167.4981,4.892523528367505
167.5981,6.529600670695164
167.6981,6.638051058858463
167.7981,5.4577815087001476
167.8981,3.8801109922024635
167.9981,4.111915971303927
168.0981,5.85912273752491
168.1981,7.168819007215187
168.2981,7.614654218508539
168.3981,7.2906916956094285
168.4981,6.45425806574811
168.5981,5.652446984716228
168.6981,5.542082617596874
168.7981,5.86765486368408
168.8981,5.748007345498456
168.9981,4.706530048012032
169.0981,3.069737148108672
169.1981,2.0475169290598902
169.2981,1.890985140072987
169.3981,1.3186012139840007
169.4981,-0.05311633639517048
169.5981,-1.4937030384978218
169.6981,-2.942517159578297
169.7981,-6.23859381314671
169.8981,-9.891024515497621
169.9981,-4.332279294363207
170.0981,-0.5448759371298674
170.1981,1.3002611471680747
170.2981,2.486178500325889
170.3981,3.1936697419659437
170.4981,2.902316695291025
170.5981,1.9531060429052796
170.6981,3.2063827700791614
170.7981,6.177952951551551
170.8981,8.172998862482299
170.9981,8.760476123089388
171.0981,8.131037363354991
171.1981,6.586075456620497
171.2981,4.8478597698023185
171.3981,4.2712778196950785
171.4981,5.619702959138886
171.5981,7.472173029616849
171.6981,8.521346166264545
171.7981,8.288545122155572
171.8981,6.575523291543353
171.9981,3.4382929124838406
172.0981,0.7003971466544816
172.1981,0.5889954202007305
172.2981,0.8917007308339543
172.3981,1.2051931195017618
172.4981,1.960567445456948
172.5981,1.8897345691251326
172.6981,-0.3555132074163498
172.7981,-7.034115857510265
172.8981,-11.553861579402804
172.9981,-2.7318480025540293
173.0981,0.9115499727545906
173.1981,3.031686160564358
173.2981,4.143363054893776
173.3981,4.008861487947909
173.4981,2.9090877869266576
173.5981,2.914669774841715
173.6981,4.824855453328426
173.7981,6.377703291722099
173.8981,6.9146519996982025
173.9981,6.997205112204994
174.0981,7.352469306815928
174.1981,7.839770745374769
174.2981,7.892964241609295
174.3981,7.342256696295937
174.4981,6.391750004002996
174.5981,5.231642000692074
174.6981,4.188891799240604
174.7981,4.362620620536436
174.8981,5.839637281760708
174.9981,6.901927120174309
175.0981,6.550674237800951
175.1981,4.160523973970371
175.2981,-1.9416624239529612
175.3981,-12.939824311009925
175.4981,-0.6203851172565961
175.5981,3.0835137562140464
175.6981,4.095561205633771
175.7981,3.240473374954594
175.8981,-0.019081326983623685
175.9981,-8.5422885281689
176.0981,-4.336568017817218
176.1981,2.1860114331563314
176.2981,5.092994546464752
176.3981,6.375115437565943
176.4981,6.639387330603684
176.5981,5.995692409626257
176.6981,4.316162249641936
176.7981,2.1516838836256253
176.8981,2.685522316841718
176.9981,5.522111757695333
177.0981,7.6278326183113165
177.1981,8.531982421419816
177.2981,8.324620319186959
177.3981,6.957346493818023
177.4981,4.390377472260687
177.5981,1.808212220480715
177.6981,2.665696373137539
177.7981,4.789486796660759
177.8981,5.7627614353982315
177.9981,5.362806072483821
178.0981,3.595205520937503
178.1981,0.41907610954767105
178.2981,-2.3182011021010624
178.3981,-0.6680335137667199
178.4981,1.5027645579539275
178.5981,2.2345751990649383
178.6981,2.085018202110993
178.7981,2.213229351112852
178.8981,2.784574940554247
178.9981,2.7851261495530686
179.0981,1.8526840357891847
179.1981,1.4422040150166102
179.2981,3.0473195079389823
179.3981,4.887001557707515
179.4981,5.909454380895932
179.5981,6.146801199512716
179.6981,5.779342560254955
179.7981,4.718507986223692
179.8981,3.1451185874871754
179.9981,2.610993529128787
180.0981,4.0727819425290175
180.1981,5.5362892644444495
180.2981,6.18046945568567
180.3981,6.29414696425879
180.4981,6.174420687321991
180.5981,5.405059101917233
180.6981,3.1465961153729767
180.7981,-1.1550710544089884
180.8981,-1.0746019534136462
180.9981,3.1371540159006845
181.0981,5.266541559669915
181.1981,5.691584648516301
181.2981,4.8168393171980695
181.3981,2.368397012095713
181.4981,-2.2713210075182917
181.5981,-0.6671016361271044
181.6981,4.758519856794211
181.7981,7.481170605921003
181.8981,8.194850385845525
181.9981,7.26428070240217
182.0981,5.0791898817056165
182.1981,3.1528605508952863
182.2981,3.5506149534474063
182.3981,5.017847633884996
182.4981,6.265860900434534
182.5981,6.8979501449974965
182.6981,6.622562152148353
182.7981,5.331222908678943
182.8981,3.5847090780865316
182.9981,2.6275119504455917
183.0981,2.3103916060190404
183.1981,1.728623213355174
183.2981,1.759224304558979
183.3981,2.796874721890083
183.4981,3.2174027268841803
183.5981,2.0241556527885
183.6981,-0.2641037657274308
183.7981,-0.5196965574373111
183.8981,1.008941401653535
183.9981,1.5642587173434788
184.0981,1.4484839590447063
184.1981,1.9729434503319028
184.2981,3.1360403407874182
184.3981,4.245556301720332
184.4981,5.310661411848558
184.5981,6.192344534021521
184.6981,6.424491861115754
184.7981,5.844216929611093
184.8981,5.364429099234279
184.9981,6.340725126150637
185.0981,7.911752237234032
185.1981,8.790798728430854
185.2981,8.726235436643325
185.3981,7.799380211630535
185.4981,6.284989714390702
185.5981,4.801094646187607
185.6981,4.6195209307203635
185.7981,5.60053159744892
185.8981,6.289005850879899
185.9981,5.833653160773839
186.0981,3.90413994291701
186.1981,0.41724201654211157
186.2981,-2.932395582180025
186.3981,-2.5765828510495528
186.4981,-1.106310571020652
186.5981,-0.06124406443603997
186.6981,0.5790524228723686
186.7981,0.4556079748459547
186.8981,-0.5714701195374449
186.9981,-1.0356969061217456
187.0981,1.1412671949130966
187.1981,4.020688742402037
187.2981,6.0651571761961245
187.3981,7.095881856076643
187.4981,7.190229445011138
187.5981,6.571201313361353
187.6981,5.931886722101991
187.7981,6.185364295161213
187.8981,7.239923384624186
187.9981,8.244208846256578
188.0981,8.793529378695462
188.1981,8.789361881173363
188.2981,8.31772350909867
188.3981,7.6930833572487245
188.4981,7.431320622258478
188.5981,7.472011356270717
188.6981,7.138201289954802
188.7981,5.885805904916116
188.8981,3.7425274773455737
188.9981,2.1164399656812543
189.0981,2.5335957410349854
189.1981,3.263461036023502
189.2981,2.9021675412919112
189.3981,0.78034643994824
189.4981,-4.9022641317911555
189.5981,-16.825216860769814
189.6981,-1.7171140995293344
189.7981,2.572956991305644
189.8981,3.873328659501759
189.9981,3.3253298442704606
190.0981,1.999889862701827
190.1981,1.8340452528240347
190.2981,3.1651214115099817
190.3981,4.939153877950716
190.4981,6.856949039091651
190.5981,8.458845172258098
190.6981,9.265941512659433
190.7981,9.087214037531965
190.8981,8.043437140418066
190.9981,6.753215425775052
191.0981,6.348295003259339
191.1981,7.141725300994307
191.2981,8.448535875201754
191.3981,9.527624723015782
191.4981,9.853387979295912
191.5981,9.065953249509082
191.6981,6.8683933934175965
191.7981,3.3107283239877185
191.8981,0.9337019719991262
191.9981,2.200034261569354
192.0981,3.386516830342419
192.1981,3.4793896678724257
192.2981,2.4660320263455406
192.3981,-0.3728554448506606
192.4981,-7.42369416122842
192.5981,-8.379317012402542
192.6981,-1.3779882896762694
192.7981,1.1411703536530162
192.8981,2.3143798569167093
192.9981,3.736595970128087
193.0981,5.036786233477266
193.1981,5.3014294155784505
193.2981,4.533925002021072
193.3981,4.157258624957592
193.4981,5.5125500966124585
193.5981,7.148061323876909
193.6981,8.130957220312036
193.7981,8.545537923078196
193.8981,8.611967007571405
193.9981,8.275563929778428
194.0981,7.516228613675986
194.1981,6.762871026612957
194.2981,6.662495522981652
194.3981,6.947828285271345
194.4981,7.031356061648667
194.5981,6.96756419477265
194.6981,6.999858461682377
194.7981,6.758318463901979
194.8981,5.523384163975909
194.9981,2.627322221938403
195.0981,-1.7219600384141147
195.1981,-1.545218085314798
195.2981,1.5504225786894343
195.3981,2.9488048214497335
195.4981,2.5528336232963893
195.5981,-0.10834168481780196
195.6981,-6.684107590448632
195.7981,-2.5903603166787477
195.8981,3.6082545489312414
195.9981,6.481187885713452
196.0981,7.400708245139567
196.1981,6.820340055787817
196.2981,5.080953419970033
196.3981,3.433670334771608
196.4981,4.20745182310173
196.5981,6.31783866979994
196.6981,7.927643223689666
196.7981,8.66454938501974
196.8981,8.588633974114702
196.9981,7.8443076981412005
197.0981,6.709003277306003
197.1981,5.569940463979794
197.2981,5.021190440557004
197.3981,5.494820714179566
197.4981,6.524595668987092
197.5981,7.22938233294461
197.6981,7.093128793644382
197.7981,5.880790054607865
197.8981,3.504914652086792
197.9981,0.6529320246950393
198.0981,0.3944783022477708
198.1981,2.38488707264944
198.2981,3.625687972796065
198.3981,3.580538807087234
198.4981,2.6366304844265924
198.5981,2.0521844309216157
198.6981,2.7162091958837804
198.7981,3.5933850934497116
198.8981,4.013910620286983
198.9981,4.269250265420509
199.0981,4.813888758588917
199.1981,5.606989976532253
199.2981,6.4695129777887
199.3981,7.17914205270757
199.4981,7.374637932394874
199.5981,6.6728153618899455
199.6981,5.099819391027028
199.7981,4.047588200113151
199.8981,5.081799879676306
199.9981,6.424903397160094
200.0981,6.764131019657511
200.1981,6.077253811893169
200.2981,4.782529978814947
200.3981,3.3914484244757173
200.4981,2.503089746408396
200.5981,2.8850431542231476
200.6981,4.155986157722163
200.7981,5.040744473840377
200.8981,5.131596458639674
200.9981,4.792995600949464
201.0981,4.520644177773486
201.1981,4.098494671156836
201.2981,3.4485422728706094
201.3981,3.8548115016924416
201.4981,5.626664349658674
201.5981,6.97398492805902
201.6981,7.099958641834513
201.7981,6.145017437199641
201.8981,5.167547792987854
201.9981,5.428239336804571
202.0981,6.330283832800622
202.1981,6.987368993693721
202.2981,7.265010399789039
202.3981,7.027851516252852
202.4981,6.013855514491895
202.5981,4.529419923709882
202.6981,4.247511654217066
202.7981,5.3473424114079995
202.8981,5.852518795365152
202.9981,4.881308836465214
203.0981,2.4480265784090642
203.1981,0.025988441275629024
203.2981,0.35139043873332976
203.3981,1.8377219549955706
203.4981,2.853243476828859
203.5981,3.068627473014299
203.6981,2.2636400765017997
203.7981,1.3024529208875264
203.8981,2.603445258019814
203.9981,4.907251963665248
204.0981,6.290761041990159
204.1981,6.687761403774628
204.2981,6.717852382248345
204.3981,6.853175347181395
204.4981,6.8599821001082475
204.5981,6.559866900195752
204.6981,6.645265243626296
204.7981,7.650061045393281
204.8981,8.76235223573415
204.9981,9.200849584368065
205.0981,8.793133738647334
205.1981,7.658516200874935
205.2981,6.160855766553972
205.3981,5.105483612313528
205.4981,5.495412575252701
205.5981,6.695415953880217
205.6981,7.3502443691221195
205.7981,6.772448593335721
205.8981,4.609707199715973
205.9981,0.5304039300799096
206.0981,-3.5665294887915295
206.1981,-1.7176236043383952
206.2981,0.4599424679593439
206.3981,1.0259079170201677
206.4981,0.4485713404734465
206.5981,-0.37455466348673794
206.6981,0.4442450811757941
206.7981,2.607209120166602
206.8981,4.366297793094542
206.9981,5.3603748185085
207.0981,6.023048643680479
207.1981,6.779033761307744
207.2981,7.56537525140276
207.3981,8.034321225109665
207.4981,8.036379657369743
207.5981,7.749272713703031
207.6981,7.661469834779627
207.7981,8.11718473603927
207.8981,8.843000311700845
207.9981,9.355125559224936
208.0981,9.38760021668671
208.1981,8.964989354437536
208.2981,8.324128463613338
208.3981,7.657233781833855
208.4981,6.88472948631342
208.5981,5.838987503819094
208.6981,4.8180037989835
208.7981,4.446631470292463
208.8981,4.577773205599458
208.9981,4.316430704417876
209.0981,2.951579007972514
209.1981,-0.44573482062323455
209.2981,-9.378205356653822
209.3981,-5.946792576353963
209.4981,1.4796678709566446
209.5981,4.4101890062438684
209.6981,5.01263620239162
209.7981,3.74709679252684
209.8981,1.6245566994647456
