Frequency(MHz),Magnitude(dB)_20260203_093443
136.1981,6.629572781035838
136.2981,6.994853796860028
136.3981,7.325193653576979
136.4981,7.625964975694388
136.5981,7.885316401867609
136.6981,8.11442284500992
136.7981,8.293105928093395
136.8981,8.395992683790277
136.9981,8.397959527108199
137.0981,8.284547502664935
137.1981,8.038323177981626
137.2981,7.698168636718097
137.3981,7.302372090114701
137.4981,6.934255635647349
137.5981,6.677305324419215
137.6981,6.571572401737625
137.7981,6.606159240515652
137.8981,6.714428732491964
137.9981,6.792943168894144
138.0981,6.821719819344805
138.1981,6.751975197951321
138.2981,6.621226365662033
138.3981,6.448938183671316
138.4981,6.2935923433408085
138.5981,6.172295964792031
138.6981,6.129661162270573
138.7981,6.147311615221495
138.8981,6.2516474514023646
138.9981,6.405785212461468
139.0981,6.603041358722831
139.1981,6.829407041665865
139.2981,7.046447818787815
139.3981,7.2186211767117845
139.4981,7.327134115767303
139.5981,7.341131336922459
139.6981,7.28905756270994
139.7981,7.186449076936289
139.8981,7.092245782242845
139.9981,7.0269835495012085
140.0981,7.035542831848735
140.1981,7.085679064557301
140.2981,7.141745429985806
140.3981,7.148641663731007
140.4981,7.055004799815656
140.5981,6.851773264491464
140.6981,6.544917002553188
140.7981,6.162600461829339
140.8981,5.788661526070021
140.9981,5.5014515628453085
141.0981,5.380185729514481
141.1981,5.447450158414644
141.2981,5.67598575118902
141.3981,6.00832897509457
141.4981,6.383311849347647
141.5981,6.74722015677993
141.6981,7.064106813376041
141.7981,7.304502121498132
141.8981,7.445975084792018
141.9981,7.464147391707186
142.0981,7.366732469327374
142.1981,7.164919005787896
142.2981,6.917434854293539
142.3981,6.675696830295904
142.4981,6.513850233823554
142.5981,6.487085753757286
142.6981,6.6029853397697735
142.7981,6.801559558261646
142.8981,7.031273472294954
142.9981,7.233623995376211
143.0981,7.379222963862448
143.1981,7.446412962600418
143.2981,7.434511231751991
143.3981,7.332477559291316
143.4981,7.152889265510907
143.5981,6.878892672142472
143.6981,6.537094482890286
143.7981,6.15965404168176
143.8981,5.808057278022432
143.9981,5.580251590165139
144.0981,5.55980158794476
144.1981,5.757391412650133
144.2981,6.109271508235322
144.3981,6.494505253358138
144.4981,6.811273106104308
144.5981,6.986363380296488
144.6981,6.986802332671913
144.7981,6.797988872644306
144.8981,6.440888465454426
144.9981,5.966174355246188
145.0981,5.454057185771125
145.1981,5.025674918649789
145.2981,4.804325442687693
145.3981,4.859690172882689
145.4981,5.165948622161314
145.5981,5.6417942922692355
145.6981,6.181846425452004
145.7981,6.706561973581669
145.8981,7.149123127838055
145.9981,7.4814684463048895
146.0981,7.680021009260388
146.1981,7.73731240743167
146.2981,7.662767369327415
146.3981,7.477438889786817
146.4981,7.226244633653799
146.5981,6.961817620052365
146.6981,6.743074067262949
146.7981,6.611071174565871
146.8981,6.579362715318712
146.9981,6.628426052430216
147.0981,6.728147758046859
147.1981,6.837443227306981
147.2981,6.962134937029488
147.3981,7.060662787995589
147.4981,7.136021684700672
147.5981,7.1545386420921355
147.6981,7.103835322931897
147.7981,6.9424331160362405
147.8981,6.674622924558065
147.9981,6.302661286965604
148.0981,5.874016866263546
148.1981,5.458117678159649
148.2981,5.162434986927787
148.3981,5.0379190833769005
148.4981,5.0958273327828305
148.5981,5.251757238479062
148.6981,5.417399530851985
148.7981,5.506990932647074
148.8981,5.512666040300244
148.9981,5.420972179764871
149.0981,5.317945599457533
149.1981,5.253652888358721
149.2981,5.298019893780777
149.3981,5.463513837339168
149.4981,5.735485273154057
149.5981,6.060219559982329
149.6981,6.41373457540062
149.7981,6.721192949214902
149.8981,7.02034406804543
149.9981,7.268009431996215
150.0981,7.4519295671933214
150.1981,7.563063452035513
150.2981,7.589981374417577
150.3981,7.546801230865714
150.4981,7.453398177992934
150.5981,7.335973381302022
150.6981,7.258673842498197
150.7981,7.241416272778674
150.8981,7.285305485438267
150.9981,7.356667529100832
151.0981,7.398656512546705
151.1981,7.349246613125593
151.2981,7.182701972165405
151.3981,6.8459916175620785
151.4981,6.354408179007346
151.5981,5.732375791041929
151.6981,5.04423284593026
151.7981,4.385754140288952
151.8981,3.8856740911023713
151.9981,3.652087860816187
152.0981,3.749141525432011
152.1981,4.1229519844463995
152.2981,4.69092672481274
152.3981,5.334966298883447
152.4981,5.978890397866083
152.5981,6.534830432163119
152.6981,6.9502262285762235
152.7981,7.205350330423616
152.8981,7.286024357392483
152.9981,7.2002072067711955
153.0981,6.978137643800872
153.1981,6.678029559050351
153.2981,6.370192559300863
153.3981,6.138930677147192
153.4981,6.040032309523938
153.5981,6.064051216589777
153.6981,6.170559356482355
153.7981,6.306737361114957
153.8981,6.421451617817273
153.9981,6.501053882865438
154.0981,6.532682929066138
154.1981,6.498647446163899
154.2981,6.429052192339747
154.3981,6.290777366019755
154.4981,6.10827887586224
154.5981,5.883610222258431
154.6981,5.668968823786508
154.7981,5.505581692570205
154.8981,5.450429950212293
154.9981,5.520962009819314
155.0981,5.700663555012203
155.1981,5.919968933610362
155.2981,6.119876268866362
155.3981,6.238382904636382
155.4981,6.287119250056179
155.5981,6.237133238869666
155.6981,6.152109120992133
155.7981,6.043536218549816
155.8981,5.971563705286767
155.9981,5.9373010547123535
156.0981,5.944218338761097
156.1981,5.967476982298493
156.2981,6.009037731446435
156.3981,6.033333200082818
156.4981,6.049827080627153
156.5981,6.053400684774781
156.6981,6.052750863320695
156.7981,6.039693978101721
156.8981,6.024968888921633
156.9981,6.007834628002559
157.0981,5.999045680273564
157.1981,6.023534752113488
157.2981,6.0978665135274115
157.3981,6.232751404905782
157.4981,6.40904295483277
157.5981,6.57973310701829
157.6981,6.692641482489487
157.7981,6.694482649953435
157.8981,6.556523660190101
157.9981,6.254791386517901
158.0981,5.8134106066198274
158.1981,5.249987823471133
158.2981,4.647687534295448
158.3981,4.126495126163954
158.4981,3.795007703691011
158.5981,3.740323613504313
158.6981,3.9493124131148356
158.7981,4.346654918815556
158.8981,4.854832088268357
158.9981,5.381363288600484
159.0981,5.88446174118366
159.1981,6.301870647055821
159.2981,6.609906278119927
159.3981,6.7791522885994535
159.4981,6.802238881086046
159.5981,6.67399620120925
159.6981,6.444862509180384
159.7981,6.166087751092703
159.8981,5.927761364881878
159.9981,5.823716934689058
160.0981,5.897496011892148
160.1981,6.129995733466723
160.2981,6.446538122611168
160.3981,6.75202198812186
160.4981,6.988409128320493
160.5981,7.113178450654418
160.6981,7.121958119560499
160.7981,7.000014439619145
160.8981,6.758159056059595
160.9981,6.3923540245797525
161.0981,5.9314445507075675
161.1981,5.3979109165792
161.2981,4.8716737462911155
161.3981,4.4325203214439926
161.4981,4.179567027669794
161.5981,4.16901671071463
161.6981,4.360840533091452
161.7981,4.655270965485708
161.8981,4.946038285434316
161.9981,5.142566645463713
162.0981,5.224442335063198
162.1981,5.180696795212388
162.2981,5.02497721241418
162.3981,4.79135466919518
162.4981,4.542559537895548
162.5981,4.318661291449083
162.6981,4.170479871834572
162.7981,4.117753844123694
162.8981,4.183876443467889
162.9981,4.377990616128279
163.0981,4.685092004981673
163.1981,5.080615059508484
163.2981,5.5235959925543465
163.3981,5.957670753768697
163.4981,6.350743922527022
163.5981,6.677496661028312
163.6981,6.932376085271401
163.7981,7.118859008960072
163.8981,7.2743527299085455
163.9981,7.400976100160836
164.0981,7.524560321164745
164.1981,7.633624700562268
164.2981,7.711475257632059
164.3981,7.701693385984072
164.4981,7.59887126916491
164.5981,7.36262049394472
164.6981,6.998894740427292
164.7981,6.496378827301083
164.8981,5.8983794314745985
164.9981,5.2309648936824455
165.0981,4.551641395418845
165.1981,3.9207636568699353
165.2981,3.4019437329670046
165.3981,3.0425694551589073
165.4981,2.9003550222207997
165.5981,2.948983215320272
165.6981,3.1641657924727755
165.7981,3.4531980803221507
165.8981,3.750592042396599
165.9981,3.9676495677094725
166.0981,4.082023022041746
166.1981,4.110181788820623
166.2981,4.070184924297006
166.3981,4.049075745976197
166.4981,4.128679378847908
166.5981,4.344491372047675
166.6981,4.704612096108198
166.7981,5.1325303492052035
166.8981,5.558373153490692
166.9981,5.932910525152309
167.0981,6.226211774723302
167.1981,6.437386244669602
167.2981,6.5779390861989775
167.3981,6.663106115986716
167.4981,6.70602978369712
167.5981,6.691889913068406
167.6981,6.614812084640991
167.7981,6.47750986313092
167.8981,6.267477764796579
167.9981,6.007649505579559
168.0981,5.746404738869178
168.1981,5.538156936486662
168.2981,5.42893365709989
168.3981,5.4119182528371645
168.4981,5.454864888198853
168.5981,5.504393322174853
168.6981,5.513731356875007
168.7981,5.443668602144101
168.8981,5.31276156381701
168.9981,5.121126079494434
169.0981,4.9342040586123
169.1981,4.746881935172402
169.2981,4.578372544144743
169.3981,4.39935234320476
169.4981,4.206548454784265
169.5981,3.9847559767221554
169.6981,3.7582249096169624
169.7981,3.5468033189328607
169.8981,3.3975861835410925
169.9981,3.3307085721879126
170.0981,3.330748912702399
170.1981,3.387054443032552
170.2981,3.483068105526815
170.3981,3.597975510344005
170.4981,3.785957415233587
170.5981,4.055529552771545
170.6981,4.428038794976875
170.7981,4.858038778353791
170.8981,5.290461983764596
170.9981,5.65587399951334
171.0981,5.909377522413185
171.1981,6.002678741444268
171.2981,5.939790555356382
171.3981,5.7326356763665745
171.4981,5.410567780471283
171.5981,5.037650875184344
171.6981,4.68085049628823
171.7981,4.42350872658973
171.8981,4.346239856867254
171.9981,4.4531800388153036
172.0981,4.712283229142242
172.1981,5.060162099411105
172.2981,5.421650214730855
172.3981,5.730672228967216
172.4981,5.944885707788481
172.5981,6.028117554900303
172.6981,5.96488123517725
172.7981,5.744221883930171
172.8981,5.4117970897644945
172.9981,4.992762326758341
173.0981,4.5685669084273055
173.1981,4.220169681732008
173.2981,4.0105382853207585
173.3981,3.9427600119935273
173.4981,3.9892976627535015
173.5981,4.062820817401477
173.6981,4.128402420687778
173.7981,4.184355371837026
173.8981,4.190555127721955
173.9981,4.167651203274046
174.0981,4.1307450973354305
174.1981,4.068924121784937
174.2981,3.9729973429930947
174.3981,3.8325544726331433
174.4981,3.6476405691870983
174.5981,3.4269205724829392
174.6981,3.2350826866647457
174.7981,3.126725337727272
174.8981,3.1667890497810456
174.9981,3.35546355360482
175.0981,3.6618622557362968
175.1981,3.996782201256784
175.2981,4.305719834766524
175.3981,4.541013517917861
175.4981,4.693306172665524
175.5981,4.7607725985063425
175.6981,4.758724567805003
175.7981,4.702753593831562
175.8981,4.612639083842618
175.9981,4.492415168237903
176.0981,4.378634013248941
176.1981,4.281388452643886
176.2981,4.264686431108893
176.3981,4.340848430898132
176.4981,4.525850788201528
176.5981,4.7800703535985525
176.6981,5.065012441498787
176.7981,5.319616097112618
176.8981,5.5109033621081815
176.9981,5.643405172471057
177.0981,5.715249454345689
177.1981,5.749018787668443
177.2981,5.769883929698905
177.3981,5.783352120487385
177.4981,5.786557105531276
177.5981,5.725895675937603
177.6981,5.60053159744892
177.7981,5.358115464183798
177.8981,4.994887186728759
177.9981,4.47758803265185
178.0981,3.8550617773914233
178.1981,3.1366900193092917
178.2981,2.4079378206533315
178.3981,1.7251682262545311
178.4981,1.1840560913808853
178.5981,0.8026346127717677
178.6981,0.6220919585185785
178.7981,0.6018771691770048
178.8981,0.7309926873053305
178.9981,0.948901970066508
179.0981,1.2397244293022642
179.1981,1.5508632228541246
179.2981,1.8802409779483442
179.3981,2.274478198019061
179.4981,2.7141523132924967
179.5981,3.246782855594529
179.6981,3.873230751309893
179.7981,4.532481438225091
179.8981,5.166972952259913
179.9981,5.72506943700399
180.0981,6.182711516709326
180.1981,6.498239921436365
180.2981,6.690203989791767
180.3981,6.746988697600399
180.4981,6.701346668791043
180.5981,6.561930078324412
180.6981,6.357049594840772
180.7981,6.092538827859274
180.8981,5.766896828384398
180.9981,5.3890661556757795
181.0981,4.976264495416837
181.1981,4.530980785485783
181.2981,4.116230725740721
181.3981,3.7836337407296683
181.4981,3.5718237078961765
181.5981,3.46654137348612
181.6981,3.4304702366284676
181.7981,3.372071975187998
181.8981,3.237374958990275
181.9981,2.963687599046945
182.0981,2.5627697559830183
182.1981,2.0623877720454145
182.2981,1.524855671586173
182.3981,1.0378867427230916
182.4981,0.6722861732811226
182.5981,0.47048118166034314
182.6981,0.4111622796948508
182.7981,0.45880552179838574
182.8981,0.607510853694825
182.9981,0.8428808245446466
183.0981,1.1702457284346477
183.1981,1.5940655878391228
183.2981,2.060723556960124
183.3981,2.5443616600510377
183.4981,3.0507780678073173
183.5981,3.56495483030551
183.6981,4.099359960868487
183.7981,4.653728863579666
183.8981,5.212479515420641
183.9981,5.703809832232084
184.0981,6.109586379572052
184.1981,6.374515019102835
184.2981,6.4775880474040175
184.3981,6.405158213965799
184.4981,6.1733422087015635
184.5981,5.811069764551803
184.6981,5.399661174734472
184.7981,5.006191277266874
184.8981,4.724943312724436
184.9981,4.586731953815789
185.0981,4.565278763670223
185.1981,4.561381965502914
185.2981,4.513104458378297
185.3981,4.348479124632833
185.4981,4.009144449782375
185.5981,3.518214210652808
185.6981,2.829221866456911
185.7981,2.0234552677049296
185.8981,1.1171203791366267
185.9981,0.18966651260388004
186.0981,-0.5754894445729584
186.1981,-1.003737154788527
186.2981,-0.9334178232840019
186.3981,-0.3883338686234912
186.4981,0.43161788143642577
186.5981,1.2931116924061206
186.6981,2.0474844041957843
186.7981,2.6342514196206226
186.8981,3.0434509232582507
186.9981,3.2757347395432967
187.0981,3.3705972632052443
187.1981,3.3619567459214355
187.2981,3.2789202288496537
187.3981,3.1474020191253924
187.4981,3.0080627639314295
187.5981,2.8635069021592425
187.6981,2.7709210759685816
187.7981,2.793246654426103
187.8981,2.9763490853878882
187.9981,3.331251120736961
188.0981,3.8265180172766105
188.1981,4.349093404687124
188.2981,4.831058119123031
188.3981,5.188362509986078
188.4981,5.398717851925996
188.5981,5.441179233092032
188.6981,5.3356871319458
188.7981,5.083934166493429
188.8981,4.737601611872711
188.9981,4.322438462281118
189.0981,3.8815806128281363
189.1981,3.4410802239237976
189.2981,3.0194799188984356
189.3981,2.598042863455497
189.4981,2.192952494913966
189.5981,1.7839702160694613
189.6981,1.4121045354588118
189.7981,1.0940607716919897
189.8981,0.8535088280839093
189.9981,0.7174212723683461
190.0981,0.6834804230543089
190.1981,0.7424944067249346
190.2981,0.93248633371355
190.3981,1.2171475759495956
190.4981,1.5836490483566925
190.5981,1.9680602181805273
190.6981,2.3144333826892316
190.7981,2.571527843873512
190.8981,2.7131107176059883
190.9981,2.7591572057287665
191.0981,2.7410817976730644
191.1981,2.72827287801678
191.2981,2.8045543943875533
191.3981,2.994624069357092
191.4981,3.244413245016051
191.5981,3.5166588305559356
191.6981,3.727618141659554
191.7981,3.7778418556527193
191.8981,3.6565942249097216
191.9981,3.3153783013972733
192.0981,2.7858762303299507
192.1981,2.100819080493346
192.2981,1.3206491795288606
192.3981,0.5987567958832963
192.4981,0.09325518728078283
192.5981,-0.030065807975801946
192.6981,0.2724887239604272
192.7981,0.8839694156131671
192.8981,1.656956034800495
192.9981,2.4478412029730205
193.0981,3.1693625760554776
193.1981,3.7515642768684927
193.2981,4.172133647942646
193.3981,4.419421341846928
193.4981,4.480433992111644
193.5981,4.368190013314742
193.6981,4.106296325031494
193.7981,3.7281519603847517
193.8981,3.2787058942400877
193.9981,2.8102472674799857
194.0981,2.3817160363014658
194.1981,2.0343162353183284
194.2981,1.8162667226179963
194.3981,1.7132911914973556
194.4981,1.7608488935656876
194.5981,1.8985988222316124
194.6981,2.089554330252798
194.7981,2.2126736148117487
194.8981,2.2280904142221454
194.9981,2.045651776713633
195.0981,1.6304950587875586
195.1981,0.9630679353594978
195.2981,0.08050143041702823
195.3981,-0.880837050879948
195.4981,-1.5670117926940672
195.5981,-1.631064836235662
195.6981,-1.025791100975756
195.7981,-0.09936107783148701
195.8981,0.8454053206148459
195.9981,1.6240009623882088
196.0981,2.1873973838850116
196.1981,2.5419508453074995
196.2981,2.7186808143590158
196.3981,2.7538899070048464
196.4981,2.6841156965417765
196.5981,2.5586756324068505
196.6981,2.44695870740876
196.7981,2.3932200678662467
196.8981,2.4579018213628596
196.9981,2.645368569082753
197.0981,2.9469411584972667
197.1981,3.296478064583673
197.2981,3.624328975080009
197.3981,3.8589874302527445
197.4981,3.9749575885451534
197.5981,3.952033400987469
197.6981,3.7891003001880605
197.7981,3.5095820679398555
197.8981,3.2038435552490574
197.9981,2.902236553480492
198.0981,2.670073696643547
198.1981,2.5056368609389374
198.2981,2.373036537209465
198.3981,2.2260021029796064
198.4981,1.9996377494013038
198.5981,1.6599708376139022
198.6981,1.238271499862112
198.7981,0.7236020396348846
198.8981,0.20355066556248494
198.9981,-0.33352901779370614
199.0981,-0.8387360666246311
199.1981,-1.3441933337454968
199.2981,-1.7944060863902092
199.3981,-2.102430677147136
199.4981,-2.078149997940853
199.5981,-1.5829210734944845
199.6981,-0.707216040579533
199.7981,0.3077211034712042
199.8981,1.2800615775239057
199.9981,2.0638110344716516
200.0981,2.627519065103377
200.1981,2.960763002264484
200.2981,3.073077315068675
200.3981,2.992950025529609
200.4981,2.7765963078974423
200.5981,2.458446774497332
200.6981,2.110591053440675
200.7981,1.8026870415316814
200.8981,1.6258382090428518
200.9981,1.6165454204529153
201.0981,1.8344324207177722
201.1981,2.2374974604589966
201.2981,2.7600659051482177
201.3981,3.2805855545262945
201.4981,3.729951734404006
201.5981,4.0338410770160005
201.6981,4.1555157674593675
201.7981,4.08670822719932
201.8981,3.8285598787464585
201.9981,3.3960922948974295
202.0981,2.853891842530436
202.1981,2.2331159276730155
202.2981,1.6445546804220366
202.3981,1.104540141594015
202.4981,0.6632778928285299
202.5981,0.29026453958037346
202.6981,-0.02753451225533122
202.7981,-0.3202075144420583
202.8981,-0.5879775196006153
202.9981,-0.7999518127972438
203.0981,-0.956989358479194
203.1981,-1.0717884053505968
203.2981,-1.1209195471871798
203.3981,-1.1190478873845287
203.4981,-1.1053133635821621
203.5981,-0.9551707819047113
203.6981,-0.6553689974600736
203.7981,-0.20848316364036978
203.8981,0.34774800835455316
203.9981,0.9343044101110609
204.0981,1.4890421202121307
204.1981,1.9693657099976571
204.2981,2.3721814659140668
204.3981,2.7045522754204327
204.4981,2.9929282238276227
204.5981,3.2563899697544842
204.6981,3.5060403262380917
204.7981,3.715746745471163
204.8981,3.8653195997661047
204.9981,3.9144924741461367
205.0981,3.858723091704487
205.1981,3.673339261562453
205.2981,3.3522614827574895
205.3981,2.8942840334945448
205.4981,2.3144333826892316
205.5981,1.5898242702434116
205.6981,0.7285440001389645
205.7981,-0.26786681959928305
205.8981,-1.3246828609170298
205.9981,-2.2430146431017652
206.0981,-2.661954684867175
206.1981,-2.3179122639298715
206.2981,-1.3898861051571496
206.3981,-0.2736585937833875
206.4981,0.7440681164851612
206.5981,1.5257726817463664
206.6981,2.0589830135983975
206.7981,2.3286402414960796
206.8981,2.3752991489250057
206.9981,2.2404384979426095
207.0981,1.963290320092825
207.1981,1.5975121810570543
207.2981,1.2071373836295745
207.3981,0.8496393163146725
207.4981,0.5884834506454952
207.5981,0.4585632473785358
207.6981,0.4932968403825313
207.7981,0.6867630036681329
207.8981,0.9731181005750433
207.9981,1.2737209888526737
208.0981,1.516033318612122
208.1981,1.6179669382490889
208.2981,1.5419900692381971
208.3981,1.2603784684016504
208.4981,0.8049985935754876
208.5981,0.21675849854250792
208.6981,-0.3639489800697915
208.7981,-0.7670415934449604
208.8981,-0.8525447379050961
208.9981,-0.6507957918416147
209.0981,-0.2667814326756221
209.1981,0.13952728811841936
209.2981,0.4881533811857916
209.3981,0.7281216731191207
209.4981,0.8889623609479307
209.5981,0.9467966569905933
209.6981,0.9809835260567067
209.7981,0.9709237839640432
209.8981,0.9422928192546836
209.9981,0.8992347146842365
210.0981,0.8535659168369061
210.1981,0.871568480101397
210.2981,0.9904011974302783
210.3981,1.1995132538786966
210.4981,1.5051482513135548
210.5981,1.826374494093153
210.6981,2.101432146494269
210.7981,2.2749437753082242
210.8981,2.3090698813526385
210.9981,2.211350519708187
211.0981,1.991397650876565
211.1981,1.6992471301008496
211.2981,1.4023455882879274
211.3981,1.1667978839648314
211.4981,1.0540934862019278
211.5981,1.0407788965234013
211.6981,1.0883079555923736
211.7981,1.1265459406045775
211.8981,1.1015856850604089
211.9981,0.9449244104178407
212.0981,0.6343582084290031
212.1981,0.11429179771286194
212.2981,-0.6535512530347376
