Frequency(MHz),Magnitude(dB)_20260203_083959
124.6981,8.112494981578898
124.7981,10.103773084554593
124.8981,10.55682307566617
124.9981,9.683529676484955
125.0981,7.324337291609828
125.1981,4.012436838955476
125.2981,4.93080336402352
125.3981,7.647648338632766
125.4981,9.03535182007382
125.5981,9.079705310344835
125.6981,7.652819873166429
125.7981,5.175158907083457
125.8981,4.952717426331365
125.9981,7.53018722327603
126.0981,9.086485187364481
126.1981,9.311853086159127
126.2981,8.27263918013151
126.3981,5.547455421696119
126.4981,2.7467984385246402
126.5981,5.94124265819598
126.6981,9.022497921269322
126.7981,10.256977825430432
126.8981,10.163420105664141
126.9981,8.694549718664957
127.0981,6.034467572228909
127.1981,4.0694958670661565
127.2981,6.285794668846982
127.3981,8.407513455047742
127.4981,8.99577689106737
127.5981,8.1766385135763
127.6981,5.961363892517958
127.7981,3.962532381274295
127.8981,6.285430006188692
127.9981,8.997332518876414
128.0981,10.10431667003575
128.1981,9.80872227740786
128.2981,8.104801834572468
128.3981,4.443908438323666
128.4981,2.7409362437354745
128.5981,6.79583778535185
128.6981,9.345915620783941
128.7981,10.236192115310965
128.8981,9.656115229979385
128.9981,7.66169529435426
129.0981,4.546332994555888
129.1981,4.622789249862806
129.2981,7.384439290816852
129.3981,8.850938883269416
129.4981,8.932423504197075
129.5981,7.536174487521575
129.6981,4.963840861702511
129.7981,4.7107627104357395
129.8981,7.716587551757325
129.9981,9.743381705566156
130.0981,10.266419675329885
130.1981,9.435328983236195
130.2981,6.921283738598854
130.3981,2.5120906664822678
130.4981,3.6814550694376456
130.5981,7.662805307451578
130.6981,9.508500971567932
130.7981,9.807469471466268
130.8981,8.684166532135343
130.9981,6.140071604393203
131.0981,4.1047371150432825
131.1981,6.321787077200124
131.2981,8.570337559317139
131.3981,9.341580026616004
131.4981,8.728604827465766
131.5981,6.558750534664838
131.6981,3.6336468125232186
131.7981,5.253725432680072
131.8981,8.434012292526475
131.9981,9.984436564406424
132.0981,10.062363830945804
132.1981,8.665068534340518
132.2981,5.19171463821659
132.3981,1.2072426319778276
132.4981,5.10894048035156
132.5981,8.400750274831005
132.6981,9.641347938534816
132.7981,9.417034437486388
132.8981,7.815259635142474
132.9981,5.229641626044095
133.0981,5.120400795995912
133.1981,7.609807508117461
133.2981,9.150632981317573
133.3981,9.285107612066234
133.4981,7.961998876925706
133.5981,4.841246623127336
133.6981,2.60412246942642
133.7981,6.191108690882184
133.8981,8.999553097012173
133.9981,10.017067199625302
134.0981,9.57688344606378
134.1981,7.493559481862655
134.2981,3.3293851955591287
134.3981,2.4920349549261704
134.4981,6.713891952560756
134.5981,9.003129886994298
134.6981,9.579994593309593
134.7981,8.772527338731098
134.8981,6.625134250704906
134.9981,4.584857060163435
135.0981,6.1694096250223005
135.1981,8.404454897172336
135.2981,9.29791747962691
135.3981,8.758377243720748
135.4981,6.49376922866956
135.5981,2.2663212170393403
135.6981,3.273346132143446
135.7981,7.585210785569787
135.8981,9.708041790316992
135.9981,10.159999096616726
136.0981,9.181927996672014
136.1981,6.434369823792984
136.2981,2.3660275339795196
136.3981,4.188330592485843
136.4981,7.649626812315455
136.5981,9.154275384116607
136.6981,9.121370498198516
136.7981,7.645990831810633
136.8981,4.913686985274915
136.9981,4.323255453515986
137.0981,7.115556870547168
137.1981,8.985463821609493
137.2981,9.347836284683762
137.3981,8.207648226247292
137.4981,5.07850746451206
137.5981,1.1615594905766133
137.6981,4.944929891290107
137.7981,8.547699120438
137.8981,9.992588524338304
137.9981,9.940805803610216
138.0981,8.401355275795936
138.1981,4.998640627846081
138.2981,2.241625759962403
138.3981,5.493320481342101
138.4981,8.0915040968398
138.5981,8.887540903175962
138.6981,8.196537455203128
138.7981,5.947676717993607
138.8981,3.4604866609625304
138.9981,5.5115345417154185
139.0981,8.353468039267435
139.1981,9.587613013913808
139.2981,9.360885390430905
139.3981,7.526285543562005
139.4981,3.483315431003831
139.5981,1.6777148150679992
139.6981,6.350158240108148
139.7981,9.071632368099142
139.8981,9.926860391621279
139.9981,9.3293546441338
140.0981,7.115361109446959
140.1981,3.2045911479910356
140.2981,3.1614256047143523
140.3981,6.675524089469213
140.4981,8.460378902962084
140.5981,8.589051693694378
140.6981,7.180319318418059
140.7981,4.261291744434784
140.8981,3.628687194758888
140.9981,7.0581241463062385
141.0981,9.317554181046374
141.1981,9.968640431939285
141.2981,9.192643281447005
141.3981,6.605871748763155
141.4981,1.6065247454870246
141.5981,2.506639194632436
141.6981,7.094647560382383
141.7981,9.170877663324712
141.8981,9.508444556511861
141.9981,8.364634980678858
142.0981,5.486504078076817
142.1981,2.479794004213388
142.2981,5.025104200562097
142.3981,7.778779207781552
142.4981,8.77640478961199
142.5981,8.24409367543854
142.6981,6.060613312870999
142.7981,2.9092544841865475
142.8981,4.678585480295302
142.9981,8.081451145686053
143.0981,9.714792142580022
143.1981,9.824543671675102
143.2981,8.432672959719907
143.3981,4.863355329781198
143.4981,0.027404197635175608
143.5981,4.2680865936755925
143.6981,7.90548968824269
143.7981,9.264774994416932
143.8981,9.079331143530311
143.9981,7.362759987240669
144.0981,4.1057783379205155
144.1981,3.4095544829792113
144.2981,6.58782133882352
144.3981,8.504298916285025
144.4981,8.823051154390157
144.5981,7.5946386721271075
144.6981,4.485698279862688
144.7981,1.9696637376723594
144.8981,5.707022687078446
144.9981,8.661892424497417
145.0981,9.756050321803595
145.1981,9.362611851245099
145.2981,7.287443090640173
145.3981,2.7234528174706503
145.4981,1.041404250971478
145.5981,5.992982359461154
145.6981,8.573250168507835
145.7981,9.273336055912228
145.8981,8.509768836407144
145.9981,6.156353107365115
146.0981,3.1947687384642647
146.1981,4.741307083808532
146.2981,7.4930466588184235
146.3981,8.620997009091075
146.4981,8.178636545124805
146.5981,5.896925211648338
146.6981,1.5848431873612314
146.7981,3.000704484922021
146.8981,7.36436822057761
146.9981,9.443393806865366
147.0981,9.879565911276474
147.1981,8.869770881609947
147.2981,6.002784492054923
147.3981,1.458589999962241
147.4981,3.5575582193163156
147.5981,7.297380687917146
147.6981,8.900110682530414
147.7981,8.915602031807254
147.8981,7.39919087832504
147.9981,4.20592851671374
148.0981,2.9446490343526834
148.1981,6.1970102194138015
148.2981,8.35887449292815
148.3981,8.857229813867932
148.4981,7.787314420001366
148.5981,4.567403368850348
148.6981,0.21956701479080487
148.7981,4.516908188289125
148.8981,8.284851126098268
148.9981,9.801397777457545
149.0981,9.788665345824107
149.1981,8.273447140405247
149.2981,4.72358822091734
149.3981,1.3049876905000897
149.4981,4.852047914258112
149.5981,7.705546021337609
149.6981,8.628806065243603
149.7981,7.9732765909540015
149.8981,5.562226314937985
149.9981,2.290902667855274
150.0981,4.441530436050164
150.1981,7.6562951864647
150.2981,9.057640489225625
150.3981,8.924842349935405
150.4981,7.129473774699563
150.5981,2.9050317382974304
150.6981,1.0150408968873148
150.7981,6.093734710758558
150.8981,8.89825230034154
150.9981,9.795522441869577
151.0981,9.221512598566287
151.1981,6.906531780735211
151.2981,2.446256538026092
151.3981,2.22908090564709
151.4981,6.228173662900494
151.5981,8.185960082065852
151.6981,8.417726045894094
151.7981,7.0422715532878355
151.8981,3.8704314236413224
151.9981,2.641292511217794
152.0981,6.275437374974605
152.1981,8.699097459674626
152.2981,9.440090329846292
152.3981,8.674591200964269
152.4981,5.92539591559138
152.5981,0.4531554485352348
152.6981,2.523881599596388
152.7981,7.191543837026204
152.8981,9.218206439500573
152.9981,9.555507552109873
153.0981,8.387204198054878
153.1981,5.244597360682938
153.2981,1.3751931443508232
153.3981,4.265372857223194
153.4981,7.370349635962054
153.5981,8.520164785945063
153.6981,8.075512630731318
153.7981,5.834021530505382
153.8981,2.2580765878708386
153.9981,3.9871080497093163
154.0981,7.595070882178168
154.1981,9.317159296938351
154.2981,9.49403718422769
154.3981,8.079102397830402
154.4981,4.195503278863102
154.5981,-1.3014369768426717
154.6981,4.108718402386026
154.7981,7.852332827513705
154.8981,9.230172245355762
154.9981,9.011453204364154
155.0981,7.116047922063091
155.1981,3.3507679808847124
155.2981,2.723840196522291
155.3981,6.323747785184924
155.4981,8.345088253631808
155.5981,8.709189586266001
155.6981,7.453004723324639
155.7981,4.057739544357325
155.8981,1.0797541730692104
155.9981,5.315271976861631
156.0981,8.399783604616156
156.1981,9.532669058940888
156.2981,9.14583936010258
156.3981,6.9002986411199725
156.4981,1.5473611469067061
156.5981,0.2139522990733009
156.6981,5.955579445737735
156.7981,8.600470816042566
156.8981,9.327554066588782
156.9981,8.528375903542578
157.0981,5.958849287685668
157.1981,2.6266225264245833
157.2981,4.472009933498431
157.3981,7.4069491611107265
157.4981,8.648076290261471
157.5981,8.304883908941068
157.6981,6.041254622910687
157.7981,1.0232940759567897
157.8981,1.8193643703633748
157.9981,6.812851169970652
158.0981,9.149460427961717
158.1981,9.721381060832543
158.2981,8.758855244050535
158.3981,5.657061778128058
158.4981,-0.07348854199385957
158.5981,2.8038621856683625
158.6981,7.106423492882197
158.7981,8.885223556730754
158.8981,8.994722709027101
158.9981,7.503004545581607
159.0981,4.224089282081361
159.1981,2.6703484538331326
159.2981,5.841403869263482
159.3981,8.0436851849049
159.4981,8.589006617975768
159.5981,7.443475208249995
159.6981,3.8998727627439185
159.7981,-0.5382048287484262
159.8981,4.480012944829515
159.9981,8.170161720624916
160.0981,9.661616863514325
160.1981,9.608257264544555
160.2981,7.89825779681271
160.3981,3.7281077847736768
160.4981,0.2833737013227006
160.5981,4.956248063848706
160.6981,7.891646195329425
160.7981,8.823625153247317
160.8981,8.131648405431038
160.9981,5.488659591019789
161.0981,1.682110021922023
161.1981,4.065124187621315
161.2981,7.475050274657681
161.3981,8.944430087915011
161.4981,8.807291252192867
161.5981,6.783917141084431
161.6981,1.6567306557374948
161.7981,0.23579189608209566
161.8981,6.178246130233789
161.9981,9.004320767732363
162.0981,9.901749198700525
162.1981,9.272123250188626
162.2981,6.701846949083841
162.3981,1.3882606287086148
162.4981,1.6463624456607078
162.5981,6.2404373583942725
162.6981,8.31387561321052
162.7981,8.555935911181463
162.8981,7.000611436743284
162.9981,3.156238206821038
163.0981,1.739681686121872
163.1981,6.120621166425403
163.2981,8.71865227091281
163.3981,9.520594309678183
163.4981,8.746103475256472
163.5981,5.769466365341027
163.6981,-0.6800848867628755
163.7981,2.166052546344484
163.8981,7.190522211546854
163.9981,9.293883196482591
164.0981,9.638321042432198
164.1981,8.31390378717857
164.2981,4.607875269650855
164.3981,-0.24593468624739828
164.4981,4.016288300514372
164.5981,7.465664032351532
164.6981,8.700524059606463
164.7981,8.230625629251055
164.8981,5.738335318714604
164.9981,1.4084510321884989
165.0981,3.5799674860038695
165.1981,7.545142228676428
165.2981,9.37387885112676
165.3981,9.570047465463759
165.4981,8.016331462485805
165.5981,3.54217959785726
165.6981,-3.0212144515641173
165.7981,4.251449090714952
165.8981,8.107233428851885
165.9981,9.501248549792846
166.0981,9.243732179356419
166.1981,7.125722623740202
166.2981,2.5144280479878036
166.3981,1.5391237917429765
166.4981,6.013073586526067
166.5981,8.320518967194166
166.6981,8.76948711150522
166.7981,7.436941831333071
166.8981,3.6340982611113444
166.9981,0.5218664830341946
167.0981,5.396405656694279
167.1981,8.557976931920578
167.2981,9.724169233415378
167.3981,9.283272713336707
167.4981,6.771338067793057
167.5981,0.2112187478825099
167.6981,-0.5772946427911929
167.7981,6.157528392946212
167.8981,8.895045687073825
167.9981,9.62599304030951
168.0981,8.700540461316
168.1981,5.643838586743408
168.2981,1.0475265991227105
168.3981,3.7455809435608147
168.4981,7.324163586330258
168.5981,8.768171805966134
168.6981,8.470658305653583
168.7981,6.0481864423238605
168.8981,0.419750387712906
168.9981,1.611379149774507
169.0981,6.944360982455459
169.1981,9.361409135942576
169.2981,9.96234896364862
169.3981,8.904125787617902
169.4981,5.392989626984523
169.5981,-2.304749798289494
169.6981,2.3631350693214883
169.7981,7.288046459328754
169.8981,9.207165785001042
169.9981,9.335883583807973
170.0981,7.676913142032715
170.1981,3.674789226438036
170.2981,1.1982346717228245
170.3981,5.388200908522163
170.4981,8.030046948489623
170.5981,8.738644954542576
170.6981,7.633173092451031
170.7981,3.9148997856517163
170.8981,-1.4733888478106518
170.9981,4.209961475328866
171.0981,8.210275411171073
171.1981,9.835321121296786
171.2981,9.821098807654657
171.3981,7.995635678869939
171.4981,3.2215745506947258
171.5981,-1.7250149186654131
171.6981,4.638722438399335
171.7981,8.000186910236136
171.8981,9.084841610121593
171.9981,8.400885214921386
172.0981,5.590455578503476
172.1981,0.9570203824205327
172.2981,3.3225581583534893
172.3981,7.1696049208203805
172.4981,8.84428578498477
172.5981,8.778825792394544
172.6981,6.719592311913677
172.7981,1.3968423959406675
172.8981,-0.10628059739875657
172.9981,6.140062097904517
173.0981,9.114590057491903
173.1981,10.098201440590703
173.2981,9.466138671653816
173.3981,6.735318936405448
173.4981,0.5571042435806566
173.5981,0.5013063259998517
173.6981,5.999592306088177
173.7981,8.316354862963193
173.8981,8.656265317328097
173.9981,7.08854892709792
174.0981,3.1027899534433128
174.1981,1.1272997725594471
174.2981,5.698335969797035
174.3981,8.479132986300044
174.4981,9.376242460372406
174.5981,8.575503731537305
174.6981,5.451607184682821
174.7981,-1.2902872203686186
174.8981,2.203615269399105
174.9981,7.283217161046959
175.0981,9.443370603875588
175.1981,9.800399326377896
175.2981,8.398723786392516
175.3981,4.393481702305854
175.4981,-1.730328940012365
175.5981,3.3849514010957438
175.6981,7.214828340795468
175.7981,8.547733705417746
175.8981,8.027075159841644
175.9981,5.357427436258462
176.0981,1.068206266069779
176.1981,3.6713965190777555
176.2981,7.576437792997632
176.3981,9.390358185607434
176.4981,9.546307881049431
176.5981,7.873653160534168
176.6981,3.1029600074231025
176.7981,-3.628446257903833
176.8981,4.328995738030047
176.9981,8.207620666821985
177.0981,9.60156335367957
177.1981,9.252411646972599
177.2981,6.873999913849353
177.3981,1.4839656279324691
177.4981,0.6760827448719243
177.5981,5.884599537103683
177.6981,8.332145785607914
177.7981,8.806796832211038
177.8981,7.421461050208835
177.9981,3.510137563031912
178.0981,0.1989233961904447
178.1981,5.165895746953879
178.2981,8.419658701877255
178.3981,9.622056274219204
178.4981,9.13085799211634
178.5981,6.4380095941434945
178.6981,-0.5843093027518107
178.7981,-0.6105519454704347
178.8981,6.172609445074219
178.9981,8.891349574569174
179.0981,9.557709460490184
179.1981,8.44363834328391
179.2981,5.035733453007194
179.3981,0.19469400741885046
179.4981,3.6956649213901693
179.5981,7.321266670267821
179.6981,8.746739316652416
179.7981,8.358509455330882
179.8981,5.766826613695782
179.9981,-0.02127163741785254
180.0981,1.696585664468646
180.1981,6.891320857247548
180.2981,9.233852191180983
180.3981,9.711840154419583
180.4981,8.389677187512516
180.5981,4.261926619104298
180.6981,-4.130325727802037
180.7981,3.145482754284897
180.8981,7.705431110747998
180.9981,9.437406288038625
181.0981,9.37326328917691
181.1981,7.3991592608782994
181.2981,2.8324445003644767
181.3981,0.7323504343854916
181.4981,5.509657825713492
181.5981,8.149658520824934
181.6981,8.80402703964814
181.7981,7.558660935024482
181.8981,3.488624662297848
181.9981,-2.5530890050587822
182.0981,4.130060548885125
182.1981,8.204829041036415
182.2981,9.800103748100256
182.3981,9.65964833222688
182.4981,7.563692888651604
182.5981,2.094254655845163
182.6981,-2.2736662278256943
182.7981,5.015360393372782
182.8981,8.31140007280421
182.9981,9.331296322356703
183.0981,8.567828265289672
183.1981,5.63460319451414
183.2981,0.6780893848517301
183.3981,2.830971528347466
183.4981,6.829083482107778
183.5981,8.547704581242586
183.6981,8.414023345815671
183.7981,6.112946421858148
183.8981,0.2049552851166496
183.9981,0.07485757116271577
184.0981,6.325433326844009
184.1981,9.154805653217098
184.2981,9.993383262868258
184.3981,9.106611102917896
184.4981,5.901010755783136
184.5981,-1.061045867721986
184.6981,1.217347741520878
184.7981,6.442519307569534
184.8981,8.56490899460748
184.9981,8.73497364970596
185.0981,6.924005911732368
185.1981,2.4386143450017035
185.2981,0.5390665609763454
185.3981,5.5758238488548795
185.4981,8.371428685282835
185.5981,9.187719900533626
185.6981,8.181118928519172
185.7981,4.5511662806601585
185.8981,-3.1338428425509566
185.9981,2.76627218184729
186.0981,7.651080054240551
186.1981,9.634034010489742
186.2981,9.810943757440201
186.3981,8.130847021213103
186.4981,3.617780602143306
186.5981,-2.56361690587657
186.6981,3.6631180097344433
186.7981,7.3865540341108415
186.8981,8.631068490160773
186.9981,7.998771574424849
187.0981,5.1525824537762706
187.1981,0.5150483360620676
187.2981,3.318530810139034
187.3981,7.331087113815087
187.4981,9.130896719613952
187.5981,9.160560578744931
187.6981,7.177744882731776
187.7981,1.6587438253094875
187.8981,-3.085109400023754
187.9981,4.973119078967125
188.0981,8.480119749638174
188.1981,9.673768922740567
188.2981,9.119162949120051
188.3981,6.401682742911331
188.4981,0.3952198532215459
188.5981,0.5473022932278668
188.6981,5.894769792263945
188.7981,8.223146944105192
188.8981,8.526139820916306
188.9981,6.817499686200845
189.0981,2.406316066678434
189.1981,0.4181256333054386
189.2981,5.649340134565145
189.3981,8.60138604658449
189.4981,9.57899894327371
189.5981,8.80903641905374
189.6981,5.568859934218371
189.7981,-3.1048780722306852
189.8981,0.5374704951950678
189.9981,6.741896230990089
190.0981,9.16693349898996
190.1981,9.623220674606204
190.2981,8.25813174921495
190.3981,4.33524224144757
190.4981,-1.088055418044485
190.5981,3.6586464684633633
190.6981,7.383366063201344
190.7981,8.714557069138218
190.8981,8.159442868958923
190.9981,5.230578114037772
191.0981,-0.965410194984732
191.1981,2.048533208339741
191.2981,7.053591076050882
191.3981,9.225932816037046
191.4981,9.551452890346305
191.5981,7.9573330526173605
191.6981,3.196140012605965
191.7981,-5.664717745830573
191.8981,3.6592823361969185
191.9981,7.924130534593834
192.0981,9.47485922318998
192.1981,9.204406315906242
192.2981,6.905671988829949
192.3981,1.8012587516405403
192.4981,0.642430351497445
192.5981,5.637622178578216
192.6981,8.101476004164706
192.7981,8.534022554445883
192.8981,6.904428487099938
192.9981,2.0466386722201464
193.0981,-2.205990574189693
193.1981,4.922245218002096
193.2981,8.49001503811217
193.3981,9.79404951903116
193.4981,9.364056580655072
193.5981,6.747822627591493
193.6981,-0.09106419780096546
193.7981,-1.3994422677263099
193.8981,5.829520745406417
193.9981,8.73266238929755
194.0981,9.49309630329898
194.1981,8.421509919723789
194.2981,4.887249633518335
194.3981,-1.0750413873258333
194.4981,2.8710921714336317
194.5981,6.995937242675504
194.6981,8.563678954348738
194.7981,8.165395677998465
194.8981,5.339032925628242
194.9981,-1.861382451001083
195.0981,0.9187860259822239
195.1981,6.884555964271297
195.2981,9.434729985052254
195.3981,10.068063700694395
195.4981,8.939884456519486
195.5981,5.258464096494721
195.6981,-3.1093811060647223
195.7981,1.5372464362889982
195.8981,6.749805782495274
195.9981,8.721073608571196
196.0981,8.703220722751501
196.1981,6.575463094447253
196.2981,1.552631427634774
196.3981,0.3578583371269476
196.4981,5.638257736454029
196.5981,8.289130537917293
196.6981,8.906364916612615
196.7981,7.553457609293415
196.8981,3.112376973400269
196.9981,-4.415554455738315
197.0981,3.871106490247589
197.1981,8.16506437046357
197.2981,9.842569315096776
197.3981,9.73271839930528
197.4981,7.605576516235674
197.5981,1.957364155288393
197.6981,-3.750293559468129
197.7981,4.409801998310306
197.8981,7.84586555761681
197.9981,8.841662289921953
198.0981,7.89027904060231
198.1981,4.426556462298873
198.2981,-0.9652257805010144
198.3981,3.4390031877764367
198.4981,7.515461437749506
198.5981,9.175683647976351
198.6981,8.998327543907905
198.7981,6.610969768007879
198.8981,-0.06997398578397188
198.9981,-2.301435894265511
199.0981,5.7123177742502325
199.1981,8.897154020538542
199.2981,9.878219485689591
199.3981,9.049280433844286
199.4981,5.783138829400171
199.5981,-2.092357574482301
199.6981,0.5454449648954276
199.7981,6.312303237441236
199.8981,8.532593161560534
199.9981,8.686555453782457
200.0981,6.716248662970688
200.1981,1.612349979050208
200.2981,-0.2678991544343483
200.3981,5.6844263198651666
200.4981,8.668741558631387
200.5981,9.575720440933624
200.6981,8.637144409529476
200.7981,5.003333704328911
200.8981,-5.689242524802687
200.9981,1.0825001219214039
201.0981,7.090525048331705
201.1981,9.365627988996403
201.2981,9.663111918985763
201.3981,8.009592398770943
201.4981,3.4439266671161333
201.5981,-2.898741691913207
201.6981,3.709957818870529
201.7981,7.507089879412573
201.8981,8.764585416554766
201.9981,8.043080040509398
202.0981,4.82205914320024
202.1981,-1.620519028022379
202.2981,2.3709161545347417
202.3981,7.181382407770418
202.4981,9.231377123052209
202.5981,9.402139671980965
202.6981,7.536771841275437
202.7981,2.0236324185725136
202.8981,-7.2032165130922285
202.9981,4.137130693583932
203.0981,8.19888141985294
203.1981,9.597438083451532
203.2981,9.135854699650661
203.3981,6.483843112732092
203.4981,0.4994021197409318
203.5981,0.2254260076894653
203.6981,5.77019103818998
203.7981,8.217543214896569
203.8981,8.565249838466338
203.9981,6.783362467321801
204.0981,1.622536583321601
204.1981,-2.6080357389670485
204.2981,4.875519606847452
204.3981,8.424203178647986
204.4981,9.66475612035008
204.5981,9.083366363934294
204.6981,6.1304488457663435
204.7981,-1.9612449708382047
204.8981,-1.276875259209334
204.9981,6.051417508944632
205.0981,8.844675092694402
205.1981,9.473973494265605
205.2981,8.195584775833254
205.3981,4.350273854877948
205.4981,-1.7166949315304256
205.5981,2.9060260875284056
205.6981,6.939132863321703
205.7981,8.397903003003231
205.8981,7.835725893532941
205.9981,4.683356604376551
206.0981,-2.9582459347822807
206.1981,1.3469272535905312
206.2981,6.983427778241396
206.3981,9.383181918012086
206.4981,9.860565746300214
206.5981,8.465113517530847
206.6981,4.223384803329386
206.7981,-5.709182455732399
206.8981,2.062217597502705
206.9981,7.016927296687867
207.0981,8.820699130792812
207.1981,8.61511291679107
207.2981,6.216984717668747
207.3981,0.6734057818352377
207.4981,0.05952286887382876
207.5981,5.565592617830658
207.6981,8.15340348821227
207.7981,8.641679003260794
207.8981,7.05644885592688
207.9981,2.1552177138231663
208.0981,-4.317454595455969
208.1981,4.1969211944398594
208.2981,8.242912510274063
208.3981,9.786961124155695
208.4981,9.520425532950208
208.5981,7.127914975081179
208.6981,0.8743391419558227
208.7981,-4.01198553967054
208.8981,4.530119320361365
208.9981,7.846117302048747
209.0981,8.719773881981967
209.1981,7.567463791838013
209.2981,3.7345140756431534
209.3981,-2.147976242030335
209.4981,3.248649658769149
209.5981,7.346246368145647
209.6981,8.929867732970555
209.7981,8.581016019818314
209.8981,5.9062987231436725
209.9981,-1.229599732196742
210.0981,-1.2714824735813215
210.1981,5.900961649352556
210.2981,8.865701317607916
210.3981,9.696735235407207
210.4981,8.675782571273407
210.5981,5.139821376128658
210.6981,-3.1416424905726217
210.7981,0.4205073472283661
210.8981,6.064269421398539
210.9981,8.197532018957366
211.0981,8.213728675812149
211.1981,6.036206439705353
211.2981,0.9017337312825918
211.3981,0.1345954846578851
211.4981,5.600675115068256
211.5981,8.344159346822673
211.6981,9.042814666095143
211.7981,7.77637030940181
211.8981,3.5797332226334873
211.9981,-6.4273234535579125
212.0981,2.1770761406729386
212.1981,7.218345131128478
212.2981,9.181008776835142
212.3981,9.204521068001196
212.4981,7.192956468520565
212.5981,2.022506706287803
212.6981,-3.053939237047278
212.7981,3.916662598426553
212.8981,7.37412279713139
212.9981,8.387858931451115
213.0981,7.376620791798544
