Frequency(MHz),Magnitude(dB)_20260203_064235
145.8981,10.111598899485397
145.9981,11.752729146948395
146.0981,12.702715960708097
146.1981,13.075323630950171
146.2981,12.937859235395893
146.3981,12.29871411298773
146.4981,11.15051726186029
146.5981,9.476640917429144
146.6981,7.4184032744968125
146.7981,5.52254405235813
146.8981,4.74602293929699
146.9981,5.103701848985411
147.0981,5.752831251526382
147.1981,6.311424995837766
147.2981,6.921131084077
147.3981,7.782844859676604
147.4981,8.858726285410253
147.5981,9.910404416072216
147.6981,10.727864951669892
147.7981,11.185367943168425
147.8981,11.213911160758263
147.9981,10.734685133591753
148.0981,9.657977292046857
148.1981,7.903979111083648
148.2981,5.707917706902592
148.3981,4.627075844210747
148.4981,6.1502727407897435
148.5981,8.417190225401392
148.6981,10.110147664316816
148.7981,11.065519563514094
148.8981,11.35923047616477
148.9981,11.039845823310856
149.0981,10.130659069690676
149.1981,8.645006982110099
149.2981,6.7691746501408865
149.3981,5.288020725249671
149.4981,5.419939967441535
149.5981,6.757169497184597
149.6981,8.109442849330167
149.7981,9.02499868628108
149.8981,9.59514229464728
149.9981,9.95192163803923
150.0981,10.29545613546253
150.1981,10.708064602283107
150.2981,11.150116378291038
150.3981,11.473144572229362
150.4981,11.532369445244019
150.5981,11.18117907755974
150.6981,10.269483627366512
150.7981,8.529467313056314
150.8981,5.466148342629444
150.9981,0.11638944237650409
151.0981,-1.6218815957292492
151.1981,4.547805491870079
151.2981,8.390953728638642
151.3981,10.626525560474423
151.4981,11.874567845985425
151.5981,12.417800005007944
151.6981,12.409239027392786
151.7981,11.926827852977041
151.8981,11.04989571029352
151.9981,9.917519625412712
152.0981,8.815284466429977
152.1981,8.126599888449705
152.2981,7.977002343824033
152.3981,8.060358864616305
152.4981,8.019336649077939
152.5981,7.735478830737758
152.6981,7.385852405549649
152.7981,7.379118938673857
152.8981,7.992833291096225
152.9981,8.967321278659178
153.0981,9.873989932980939
153.1981,10.417872006353646
153.2981,10.467521921556095
153.3981,9.942415515690149
153.4981,8.75089346860174
153.5981,6.852408919446738
153.6981,4.822402521202552
153.7981,4.818128392933451
153.8981,7.112511449006071
153.9981,9.44176238402652
154.0981,11.075698099419192
154.1981,12.000334313767812
154.2981,12.309558813261276
154.3981,12.062808857844043
154.4981,11.266477384829463
154.5981,9.890078673271002
154.6981,7.9249436699032385
154.7981,5.587917023761752
154.8981,3.9128099257563997
154.9981,4.219106212826607
155.0981,5.640654470508581
155.1981,6.965479778151896
155.2981,7.993210402315255
155.3981,8.892427465312773
155.4981,9.84474204657429
155.5981,10.827206520275361
155.6981,11.723474745936693
155.7981,12.358329522603418
155.8981,12.632250339260123
155.9981,12.488612630172021
156.0981,11.842694208801658
156.1981,10.566207145790685
156.2981,8.481607791219723
156.3981,5.3981878476256036
156.4981,2.3411266467659604
156.5981,3.5168385488927694
156.6981,6.700547400178078
156.7981,8.997244985149708
156.8981,10.328958473960943
156.9981,10.911848518054907
157.0981,10.89949209510058
157.1981,10.400183397034066
157.2981,9.553187077714476
157.3981,8.571872850993909
157.4981,7.8201580145868625
157.5981,7.605800373873163
157.6981,7.886720444626959
157.7981,8.320690946461959
157.8981,8.671022794863415
157.9981,8.900459774917541
158.0981,9.134616132719154
158.1981,9.53684565333694
158.2981,10.12431792387336
158.3981,10.742985245774278
158.4981,11.191154468898073
158.5981,11.296445917624823
158.6981,10.922102769242281
158.7981,9.935604165532258
158.8981,8.122236172808236
158.9981,5.201558869448643
159.0981,1.877307670397839
159.1981,3.1020480150601233
159.2981,6.929695262931207
159.3981,9.737111258098736
159.4981,11.511545192138703
159.5981,12.508720675695438
159.6981,12.915777100772921
159.7981,12.82437866788454
159.8981,12.332890206830683
159.9981,11.492143384699405
160.0981,10.389994178978927
160.1981,9.127214471620062
160.2981,7.8188492583027225
160.3981,6.555837426084828
160.4981,5.4184523024628355
160.5981,4.611628468244579
160.6981,4.650049103392196
160.7981,5.847212356419613
160.8981,7.696954705597983
160.9981,9.492334860382464
161.0981,10.907204661181947
161.1981,11.842657271931774
161.2981,12.282463519318728
161.3981,12.212929836345442
161.4981,11.608795507079106
161.5981,10.398347249751685
161.6981,8.548938546982486
161.7981,6.363776538091502
161.8981,5.343877405304413
161.9981,6.702198688662698
162.0981,8.756844629174681
162.1981,10.292766114331073
162.2981,11.148255434116294
162.3981,11.377004275617647
162.4981,11.050576015233558
162.5981,10.239416791204597
162.6981,9.077923837394112
162.7981,7.835123237610238
162.8981,6.966171492730346
162.9981,6.786240718160724
163.0981,7.123351450677201
163.1981,7.580443289983323
163.2981,7.968963964429475
163.3981,8.353100643252946
163.4981,8.92095994657743
163.5981,9.762332954140302
163.6981,10.755322535236349
163.7981,11.65278789275543
163.8981,12.259335964060746
163.9981,12.447757657856604
164.0981,12.12792983114759
164.1981,11.188243505658551
164.2981,9.438055334753129
164.3981,6.524692345262576
164.4981,2.1109757058572995
164.5981,0.5688351704844499
164.6981,5.0041336850039855
164.7981,8.430742971240791
164.8981,10.526376607914372
164.9981,11.70483266436966
165.0981,12.232613118477342
165.1981,12.252011599630471
165.2981,11.896794025826836
165.3981,11.306498198490921
165.4981,10.63826193008838
165.5981,10.045580212885607
165.6981,9.578801795675599
165.7981,9.142869755636758
165.8981,8.597751557654204
165.9981,7.846620747138776
166.0981,7.011755613270947
166.1981,6.56721393879938
166.2981,7.0929438935339615
166.3981,8.375738563009849
166.4981,9.722714033424632
166.5981,10.687638310326161
166.6981,11.117164703651232
166.7981,10.940221722859697
166.8981,10.094479211687677
166.9981,8.503376478592635
167.0981,6.256075062964269
167.1981,4.503261040614125
167.2981,5.542868055369069
167.3981,8.075237308536199
167.4981,10.219886987776368
167.5981,11.63914324235412
167.6981,12.430300327770244
167.7981,12.668872310419772
167.8981,12.438708221610543
167.9981,11.778333923666292
168.0981,10.753134744795638
168.1981,9.480663700674409
168.2981,8.125468579441208
168.3981,6.881214980871771
168.4981,5.9021054618038695
168.5981,5.250738454582422
168.6981,5.15140352716232
168.7981,5.936079017644071
168.8981,7.523730864871015
168.9981,9.38072992731975
169.0981,11.047694475025168
169.1981,12.312585597236374
169.2981,13.116017254177596
169.3981,13.433467048926587
169.4981,13.232317157052677
169.5981,12.465499840392411
169.6981,11.006779237026908
169.7981,8.646466286043117
169.8981,5.158794047639529
169.9981,1.7470654978816471
170.0981,3.408405498123315
170.1981,6.735381562913813
170.2981,8.967792801105595
170.3981,10.213319723903727
170.4981,10.740482521701423
170.5981,10.733706656761889
170.6981,10.396701782656876
170.7981,9.952820881186351
170.8981,9.649140680314876
170.9981,9.574851694596443
171.0981,9.634407251485465
171.1981,9.615309115940548
171.2981,9.414504581792544
171.3981,9.03105621311876
171.4981,8.685613326904932
171.5981,8.717252037825693
171.6981,9.349892800378761
171.7981,10.359637320672348
171.8981,11.336284723711401
171.9981,12.007076606380842
172.0981,12.229229069979372
172.1981,11.900116313099653
172.2981,10.909228153141019
172.3981,9.054462000088886
172.4981,6.000351576290467
172.5981,1.777456611820297
172.6981,1.6902574034137017
172.7981,5.919138797079228
172.8981,9.033403398746403
172.9981,10.965021058468512
173.0981,12.064693384974321
173.1981,12.547813782353103
173.2981,12.543663942966422
173.3981,12.165005892551122
173.4981,11.52737117878431
173.5981,10.742645946847693
173.6981,9.923315865803602
173.7981,9.088182790163309
173.8981,8.131185624085743
173.9981,6.933044932377381
174.0981,5.556250765045631
174.1981,4.655951873815195
174.2981,5.4080043510839735
174.3981,7.475504647568215
174.4981,9.606447458856604
174.5981,11.250641753095795
174.6981,12.330061930183483
174.7981,12.84485417665233
174.8981,12.802113184065572
174.9981,12.189068336280819
175.0981,10.980938482615393
175.1981,9.187883265432022
175.2981,7.169874915576694
175.3981,6.149412757139886
175.4981,7.067546403436284
175.5981,8.707643605450862
175.6981,10.03160256733988
175.7981,10.797452092033913
175.8981,11.01406376507925
175.9981,10.745906804504466
176.0981,10.08380755052525
176.1981,9.164282586134917
176.2981,8.228023791807082
176.3981,7.534298415754227
176.4981,7.183438859155537
176.5981,7.031752640729104
176.6981,6.947189779559029
176.7981,6.982568287006869
176.8981,7.43365263303232
176.9981,8.498715939941548
177.0981,9.952466123902031
177.1981,11.386411580162338
177.2981,12.535507623468742
177.3981,13.271497073356159
177.4981,13.536229302581473
177.5981,13.269190626237869
177.6981,12.391805637824618
177.7981,10.749011344330539
177.8981,8.079251766281235
177.9981,4.029488293444048
178.0981,0.7789455403360066
178.1981,3.9417034902308528
178.2981,7.48596769385278
178.3981,9.715497019743621
178.4981,11.011893484902869
178.5981,11.663674963212074
178.6981,11.864243520050739
178.7981,11.75460147221779
178.8981,11.488686095712604
178.9981,11.167575962125827
179.0981,10.829703188438222
179.1981,10.408712978950302
179.2981,9.778311141516088
179.3981,8.811043579382732
179.4981,7.458422519137125
179.5981,6.022215188329768
179.6981,5.465685723192669
179.7981,6.616493449604598
179.8981,8.522859817050598
179.9981,10.178987686586252
180.0981,11.287991589588637
180.1981,11.797689415550654
180.2981,11.69016470468894
180.3981,10.9284835338574
180.4981,9.451494929186664
180.5981,7.280120567382128
180.6981,5.222998359327605
180.7981,5.51146007461984
180.8981,7.781217897420698
180.9981,9.932759308220481
181.0981,11.422896420105635
181.1981,12.281216740168272
181.2981,12.612231260543856
181.3981,12.496935377015728
181.4981,12.019001228671481
181.5981,11.284448930926727
181.6981,10.400810717971002
181.7981,9.44863746376164
181.8981,8.410552952433983
181.9981,7.17778397633729
182.0981,5.659535470679161
182.1981,4.245121659360779
182.2981,4.263038240176604
182.3981,6.199874112593652
182.4981,8.61993910513763
182.5981,10.644415905567111
182.6981,12.116617632227744
182.7981,13.049626524739757
182.8981,13.477284270137728
182.9981,13.402308814198499
183.0981,12.79700381611536
183.1981,11.595562755827551
183.2981,9.693342647726706
183.3981,7.052280488850727
183.4981,4.324439737653252
183.5981,4.080752075240013
183.6981,6.245342435286675
183.7981,8.319425556809355
183.8981,9.705444027440482
183.9981,10.473481264893103
184.0981,10.796195174926986
184.1981,10.825612380735166
184.2981,10.72252287881393
184.3981,10.59521084431733
184.4981,10.472384474409381
184.5981,10.27685821344792
184.6981,9.914306333903083
184.7981,9.328147751641973
184.8981,8.595691943178155
184.9981,8.051294761789174
185.0981,8.158115005241067
185.1981,9.006140873138994
185.2981,10.164506599137093
185.3981,11.190474373103864
185.4981,11.836893545809144
185.5981,12.018831801032075
185.6981,11.649422038332277
185.7981,10.636429227094766
185.8981,8.826336386040568
185.9981,6.014586201689346
186.0981,2.6903635983723904
186.1981,2.7296282082347325
186.2981,6.015281979982828
186.3981,8.77096224772684
186.4981,10.618880630243897
186.5981,11.768857540401495
186.6981,12.416289737716015
186.7981,12.684211904224247
186.8981,12.671084811311006
186.9981,12.453923565146264
187.0981,12.060055530257012
187.1981,11.471312750743492
187.2981,10.629377343505537
187.3981,9.393127888737581
187.4981,7.634017853465322
187.5981,5.343104631304901
187.6981,3.590036476012757
187.7981,4.685430142753198
187.8981,7.401024296508277
187.9981,9.761860443202712
188.0981,11.422793453661367
188.1981,12.43882116808635
188.2981,12.885049859256082
188.3981,12.803108372401486
188.4981,12.198470404760705
188.5981,11.084461176509915
188.6981,9.527309499514441
188.7981,7.835017424618538
188.8981,6.775979200312437
188.9981,6.998676313438167
189.0981,8.017274234590246
189.1981,9.047692473656042
189.2981,9.777490679136003
189.3981,10.17201387098326
189.4981,10.295005344401037
189.5981,10.23953433583319
189.6981,10.095209636882474
189.7981,9.89844819260451
189.8981,9.613436735813918
189.9981,9.120355941415669
190.0981,8.308252530283555
190.1981,7.191088613149383
190.2981,6.2044942543531665
190.3981,6.362330622529053
190.4981,7.960129953256638
190.5981,9.983055560598338
190.6981,11.703905760976879
190.7981,12.925359238486205
190.8981,13.634542704023394
190.9981,13.840034895951383
191.0981,13.527730850228219
191.1981,12.647848012117526
191.2981,11.118835944985857
191.3981,8.797451145898771
191.4981,5.6308529367646685
191.5981,2.6810153107582195
191.6981,3.43000500144362
191.7981,6.069436488084689
191.8981,8.166487488731153
191.9981,9.5468955433695
192.0981,10.41702502957558
192.1981,10.967749785486783
192.2981,11.34170475128748
192.3981,11.610255233762107
192.4981,11.782014279092257
192.5981,11.772527162659348
192.6981,11.475398323222876
192.7981,10.758775197871273
192.8981,9.49696051996368
192.9981,7.63441845838424
193.0981,5.589045586749229
193.1981,5.08272297965089
193.2981,6.8933417002762285
193.3981,9.126320240742066
193.4981,10.79734835682508
193.5981,11.813945468198721
193.6981,12.214468934729197
193.7981,12.02882708360705
193.8981,11.2488761713934
193.9981,9.875601357670122
194.0981,8.035666314536007
194.1981,6.4186509694840685
194.2981,6.4004433869911646
194.3981,7.894428581917782
194.4981,9.553727605885303
194.5981,10.790081089983158
194.6981,11.53735160184069
194.7981,11.865535085853292
194.8981,11.871747549401569
194.9981,11.659607215764582
195.0981,11.325706624103344
195.1981,10.919183887781475
195.2981,10.388591369572262
195.3981,9.584401227175015
195.4981,8.307791519590392
195.5981,6.2992168301165705
195.6981,3.5574433549071656
195.7981,2.1634803016610635
195.8981,4.856305841485805
195.9981,8.202331270058366
196.0981,10.688004915374803
196.1981,12.361582472702892
196.2981,13.388305628202843
196.3981,13.849748009367202
196.4981,13.792939484992225
196.5981,13.209811986276485
196.6981,12.082512841408468
196.7981,10.368871997979996
196.8981,8.181654974007566
196.9981,6.093434703225071
197.0981,5.4773656453759365
197.1981,6.530207062841634
197.2981,7.938782122176003
197.3981,9.034755778402996
197.4981,9.762826512610058
197.5981,10.222701733981388
197.6981,10.523699659117057
197.7981,10.752560691676731
197.8981,10.899589535557507
197.9981,10.890781411311302
198.0981,10.63671504015447
198.1981,10.025020454389136
198.2981,8.998253704361975
198.3981,7.665059427315035
198.4981,6.58486474413582
198.5981,6.750921826977324
198.6981,8.193206771234845
198.7981,9.895961449135498
198.8981,11.252794263954
198.9981,12.098046888441228
199.0981,12.409450495894061
199.1981,12.148576181422335
199.2981,11.261321868474901
199.3981,9.64916704708616
199.4981,7.216775870051394
199.5981,4.329906044348313
199.6981,3.4034276763670746
199.7981,5.5942839862074525
199.8981,8.068359415934722
199.9981,9.878314620007655
200.0981,11.111564481470248
200.1981,11.919656306723308
200.2981,12.43157773375017
200.3981,12.728791892038423
200.4981,12.84564115088677
200.5981,12.777615458816705
200.6981,12.473820273077045
200.7981,11.837981938211941
200.8981,10.73810440331443
200.9981,8.960147385849027
201.0981,6.218334599152756
201.1981,2.5152969409453485
201.2981,1.5591936162253903
201.3981,5.241480684792688
201.4981,8.490428825436044
201.5981,10.627263866347029
201.6981,11.93359833158853
201.7981,12.581630347865094
201.8981,12.669706622095074
201.9981,12.237735618548907
202.0981,11.324507882973498
202.1981,10.024123513942264
202.2981,8.600422262080322
202.3981,7.619496277354648
202.4981,7.564287230538723
202.5981,8.208924298569972
202.6981,9.000513172780435
202.7981,9.620115702870866
202.8981,10.027097345722435
202.9981,10.256042377745104
203.0981,10.387092368242596
203.1981,10.455317811916519
203.2981,10.453156622324036
203.3981,10.287899714199389
203.4981,9.841385245668775
203.5981,9.004445299701375
203.6981,7.731098372063632
203.7981,6.3314483614553385
203.8981,5.90141139886875
203.9981,7.194426642626094
204.0981,9.21418950920463
204.1981,10.992208673085294
204.2981,12.273385310055737
204.3981,13.047742990514926
204.4981,13.331363454104325
204.5981,13.128927390426671
204.6981,12.413769630994496
204.7981,11.129965277897897
204.8981,9.171333377834431
204.9981,6.489437202203868
205.0981,3.5434531484456673
205.1981,2.671665637892773
205.2981,4.651157972358376
205.3981,6.938820012957163
205.4981,8.700502971603182
205.5981,9.993778620476
205.6981,10.963366439170631
205.7981,11.698991629676442
205.8981,12.2287884612095
205.9981,12.531556457624422
206.0981,12.561188677590511
206.1981,12.23662565932022
206.2981,11.46810086665307
206.3981,10.141864991922933
206.4981,8.227349736811467
206.5981,6.064265121902278
206.6981,5.207272718818977
206.7981,6.652811962345951
206.8981,8.708023135066766
206.9981,10.31450881641134
207.0981,11.310003651492222
207.1981,11.73956966949957
207.2981,11.6371397320221
207.3981,11.020268357618274
207.4981,9.923692017891737
207.5981,8.448424135163457
207.6981,7.038140228635797
207.7981,6.506486066568074
207.8981,7.171031369840967
207.9981,8.34615234209371
208.0981,9.436184057139114
208.1981,10.269293826412307
208.2981,10.880436893682706
208.3981,11.322602019726089
208.4981,11.642284393672817
208.5981,11.812619583387589
208.6981,11.786548171920687
208.7981,11.470753148506143
208.8981,10.748340606530775
208.9981,9.433956259842857
209.0981,7.295222063004316
209.1981,4.1464332584009185
209.2981,1.7178055430976
209.3981,4.266727498463983
209.4981,7.8701993464661655
209.5981,10.440916336905211
209.6981,12.132458061782108
209.7981,13.148563267511449
209.8981,13.618990464677497
209.9981,13.60250784047597
210.0981,13.139323385770194
210.1981,12.245514232667215
210.2981,10.95926108278409
210.3981,9.3874902015428
210.4981,7.805423235341817
210.5981,6.649423996440275
210.6981,6.23216200033916
210.7981,6.4481265033351
210.8981,7.0264073924495305
210.9981,7.823978703494778
211.0981,8.75325812904771
211.1981,9.681342989971247
211.2981,10.478426233994803
211.3981,11.020615486919885
211.4981,11.24068015915884
211.5981,11.065842028410406
211.6981,10.438811169190707
211.7981,9.320212234553086
211.8981,7.780305721350919
211.9981,6.386694268276876
212.0981,6.398214441574438
212.1981,7.954295767996533
212.2981,9.802951376374033
212.3981,11.242851965085014
212.4981,12.138548883134588
212.5981,12.491531639463274
212.6981,12.31795342013785
212.7981,11.602537318428956
212.8981,10.322860234705818
212.9981,8.469785526668279
213.0981,6.2617698853420904
213.1981,4.634300919028021
213.2981,4.889471817063289
213.3981,6.428482906948277
213.4981,8.036878586401919
213.5981,9.363536674226982
213.6981,10.433925007212281
213.7981,11.307767801974435
213.8981,12.007216674600386
213.9981,12.50329742633073
214.0981,12.74331555413678
214.1981,12.669791171766143
214.2981,12.201190237513732
214.3981,11.22731153771689
